Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22,755,ORL,Orlando Magic,Michael Doleac,"June 15, 1977",21.0,NBA,C,49.0,0.0,780.0,125.0,267.0,0.47,0.0,0.0,,125.0,267.0,0.47,0.47,54.0,80.0,0.68,66.0,82.0,148.0,20.0,19.0,17.0,26.0,117.0,304.0
2000,22,755,ORL,Orlando Magic,Michael Doleac,"June 15, 1977",22.0,NBA,C,81.0,29.0,1335.0,242.0,535.0,0.45,1.0,2.0,0.5,241.0,533.0,0.45,0.45,80.0,95.0,0.84,89.0,245.0,334.0,63.0,29.0,34.0,65.0,224.0,565.0
2001,22,755,ORL,Orlando Magic,Michael Doleac,"June 15, 1977",23.0,NBA,C,77.0,21.0,1398.0,220.0,527.0,0.42,0.0,3.0,0.0,220.0,524.0,0.42,0.42,50.0,59.0,0.85,70.0,203.0,273.0,65.0,37.0,41.0,59.0,239.0,490.0
2002,6,755,CLE,Cleveland Cavaliers,Michael Doleac,"June 15, 1977",24.0,NBA,C,42.0,15.0,705.0,78.0,187.0,0.42,0.0,0.0,,78.0,187.0,0.42,0.42,38.0,46.0,0.83,47.0,121.0,168.0,25.0,15.0,11.0,37.0,98.0,194.0
2003,20,755,NYK,New York Knicks,Michael Doleac,"June 15, 1977",25.0,NBA,C,75.0,0.0,1041.0,146.0,343.0,0.43,0.0,0.0,,146.0,343.0,0.43,0.43,36.0,46.0,0.78,65.0,154.0,219.0,42.0,16.0,16.0,49.0,150.0,328.0
2004,31,755,TOT,Total After Trade,Michael Doleac,"June 15, 1977",26.0,NBA,C,72.0,0.0,1029.0,140.0,322.0,0.44,0.0,0.0,,140.0,322.0,0.44,0.44,45.0,52.0,0.86,88.0,177.0,265.0,44.0,23.0,36.0,48.0,142.0,325.0
2004,20,755,NYK,New York Knicks,Michael Doleac,"June 15, 1977",26.0,NBA,C,46.0,0.0,685.0,100.0,225.0,0.44,0.0,0.0,,100.0,225.0,0.44,0.44,31.0,36.0,0.86,60.0,129.0,189.0,30.0,17.0,30.0,37.0,84.0,231.0
2004,8,755,DEN,Denver Nuggets,Michael Doleac,"June 15, 1977",26.0,NBA,C,26.0,0.0,344.0,40.0,97.0,0.41,0.0,0.0,,40.0,97.0,0.41,0.41,14.0,16.0,0.88,28.0,48.0,76.0,14.0,6.0,6.0,11.0,58.0,94.0
2005,16,755,MIA,Miami Heat,Michael Doleac,"June 15, 1977",27.0,NBA,C,80.0,8.0,1175.0,148.0,331.0,0.45,0.0,2.0,0.0,148.0,329.0,0.45,0.45,25.0,41.0,0.61,74.0,185.0,259.0,47.0,23.0,22.0,36.0,160.0,321.0
2006,16,755,MIA,Miami Heat,Michael Doleac,"June 15, 1977",28.0,NBA,C,31.0,3.0,371.0,37.0,88.0,0.42,0.0,0.0,,37.0,88.0,0.42,0.42,24.0,30.0,0.8,23.0,62.0,85.0,8.0,10.0,7.0,14.0,45.0,98.0
2007,16,755,MIA,Miami Heat,Michael Doleac,"June 15, 1977",29.0,NBA,C,56.0,0.0,698.0,82.0,175.0,0.47,0.0,1.0,0.0,82.0,174.0,0.47,0.47,36.0,41.0,0.88,44.0,111.0,155.0,22.0,18.0,15.0,30.0,96.0,200.0
2008,18,755,MIN,Minnesota Timberwolves,Michael Doleac,"June 15, 1977",30.0,NBA,C,24.0,8.0,257.0,28.0,63.0,0.44,0.0,0.0,,28.0,63.0,0.44,0.44,1.0,2.0,0.5,16.0,33.0,49.0,7.0,10.0,10.0,12.0,44.0,57.0
