Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,19,NOH,New Orleans Hornets,Baron Davis,23,5,5,194,37,83,0.45,12,35,0.34,25,48,0.52,0.52,16,22,0.73,4,14,18,42,7,2,15,20,102
2003,19,NOH,New Orleans Hornets,P.J. Brown,33,6,6,193,21,44,0.48,0,0,,21,44,0.48,0.48,19,25,0.76,20,26,46,6,7,3,5,22,61
2003,19,NOH,New Orleans Hornets,Jamaal Magloire,24,6,6,188,22,49,0.45,0,0,,22,49,0.45,0.45,25,33,0.76,17,33,50,2,4,6,9,15,69
2003,19,NOH,New Orleans Hornets,David Wesley,32,6,6,185,29,72,0.4,14,34,0.41,15,38,0.4,0.5,7,7,1.0,1,6,7,13,5,1,15,23,79
2003,19,NOH,New Orleans Hornets,George Lynch,32,6,3,163,18,42,0.43,5,18,0.28,13,24,0.54,0.49,1,4,0.25,10,27,37,10,6,5,8,14,42
2003,19,NOH,New Orleans Hornets,Jamal Mashburn,30,4,4,162,34,79,0.43,6,15,0.4,28,64,0.44,0.47,25,35,0.71,0,14,14,21,4,1,10,4,99
2003,19,NOH,New Orleans Hornets,Robert Traylor,25,6,0,94,10,22,0.46,0,0,,10,22,0.46,0.46,1,4,0.25,11,19,30,4,3,5,6,17,21
2003,19,NOH,New Orleans Hornets,Stacey Augmon,34,4,0,69,5,15,0.33,0,0,,5,15,0.33,0.33,7,8,0.88,1,9,10,3,3,0,3,8,17
2003,19,NOH,New Orleans Hornets,JerA´me MoA¯so,24,4,0,60,10,16,0.62,0,0,,10,16,0.62,0.62,3,4,0.75,8,8,16,5,0,7,4,9,23
2003,19,NOH,New Orleans Hornets,Kenny Anderson,32,5,0,51,4,12,0.33,0,0,,4,12,0.33,0.33,3,3,1.0,0,2,2,9,3,0,4,6,11
2003,19,NOH,New Orleans Hornets,Robert Pack,33,4,0,42,6,13,0.46,0,0,,6,13,0.46,0.46,3,3,1.0,0,1,1,4,0,0,1,9,15
2003,19,NOH,New Orleans Hornets,Courtney Alexander,25,5,0,39,7,16,0.44,1,1,1.0,6,15,0.4,0.47,3,4,0.75,2,2,4,1,2,0,1,6,18
