Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,10,2073,GSW,Golden State Warriors,Mychal Mulder,"June 12, 1994",25.0,NBA,SF,7,3,204,4.6,11.8,0.39,2.8,9.2,0.31,1.8,2.6,0.67,1.6,2.1,0.75,0.5,3.5,4.1,1.4,0.4,0.2,0.9,3.5,13.6
2021,10,2073,GSW,Golden State Warriors,Mychal Mulder,"June 12, 1994",26.0,NBA,PG,21,0,212,4.2,8.8,0.48,3.4,7.6,0.44,0.8,1.2,0.71,1.2,1.9,0.64,0.0,3.2,3.2,1.7,1.0,0.7,0.7,2.7,13.1
