Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1861,Jeff Martin,1967-01-14,143,49,2685,6.9,16.55,0.42,0.55,1.85,0.3,6.35,14.7,0.43,2.85,4.1,0.7,2.35,2.85,5.2,1.95,1.4,0.85,1.75,3.6,17.15,100.0,110.5
