Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3074,24.0,72.0,6.77,0.42,0.12,0.33,8.87,13.9,11.13,5.5,1.77,0.0,2.6,16.87,-0.1,0.0,0.0,-0.04,-3.53,-1.0,-4.57,-0.03
