Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,13.0,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",23.0,NBA,C,42.0,26.0,1137.0,5.7,14.0,0.41,0.1,0.6,0.2,5.6,13.4,0.42,1.9,2.3,0.83,2.1,5.7,7.8,4.1,1.6,0.7,3.2,5.8,13.4,,89.0,108.0
1989,13.0,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",24.0,NBA,C,66.0,15.0,1450.0,5.4,12.7,0.42,0.1,0.4,0.14,5.3,12.3,0.43,1.4,2.0,0.69,2.6,6.0,8.6,3.6,1.0,0.5,3.0,4.8,12.2,,90.0,112.0
1990,13.0,3216,LAC,Los Angeles Clippers,Joe Wolf,"December 17, 1964",25.0,NBA,C,77.0,19.0,1325.0,5.7,14.3,0.4,0.2,0.9,0.2,5.5,13.4,0.41,2.0,2.6,0.78,2.3,6.2,8.5,2.3,1.1,0.9,2.8,4.7,13.5,,88.0,109.0
1991,8.0,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",26.0,NBA,C,74.0,38.0,1593.0,6.2,13.8,0.45,0.1,0.4,0.13,6.1,13.4,0.46,1.8,2.2,0.83,3.6,7.0,10.6,2.8,1.6,0.8,2.5,6.5,14.3,,101.0,114.0
1992,8.0,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",27.0,NBA,C,67.0,0.0,1160.0,4.2,11.6,0.36,0.0,0.5,0.09,4.2,11.2,0.37,2.2,2.8,0.8,4.1,6.0,10.1,2.6,1.3,0.6,2.5,5.2,10.7,,92.0,110.0
1993,31.0,3216,TOT,Total After Trade,Joe Wolf,"December 17, 1964",28.0,NBA,C,23.0,0.0,165.0,5.9,13.0,0.46,0.0,0.3,0.0,5.9,12.7,0.46,3.8,4.7,0.81,4.1,10.0,14.1,1.5,2.1,0.3,2.1,7.1,15.6,,109.0,103.0
1993,2.0,3216,BOS,Boston Celtics,Joe Wolf,"December 17, 1964",28.0,NBA,C,2.0,0.0,9.0,0.0,5.6,0.0,0.0,0.0,,0.0,5.6,0.0,5.6,11.2,0.5,5.6,11.2,16.9,0.0,0.0,5.6,11.2,11.2,5.6,,41.0,103.0
1993,25.0,3216,POR,Portland Trail Blazers,Joe Wolf,"December 17, 1964",28.0,NBA,C,21.0,0.0,156.0,6.2,13.4,0.46,0.0,0.3,0.0,6.2,13.0,0.48,3.7,4.3,0.86,4.0,9.9,14.0,1.6,2.2,0.0,1.6,6.8,16.2,,115.0,103.0
1995,,3216,CHH,None,Joe Wolf,"December 17, 1964",30.0,NBA,PF,63.0,6.0,583.0,3.4,7.3,0.47,0.2,0.5,0.33,3.3,6.8,0.48,1.1,1.4,0.75,3.1,8.6,11.6,3.3,0.8,0.5,2.0,9.1,8.1,,106.0,107.0
1996,31.0,3216,TOT,Total After Trade,Joe Wolf,"December 17, 1964",31.0,NBA,PF,64.0,8.0,1065.0,6.6,12.9,0.51,0.0,0.3,0.0,6.6,12.6,0.52,1.0,1.4,0.72,2.4,6.8,9.2,3.1,0.7,0.2,2.1,8.0,14.3,,106.0,109.0
1996,,3216,CHH,None,Joe Wolf,"December 17, 1964",31.0,NBA,PF,1.0,0.0,18.0,0.0,2.9,0.0,0.0,0.0,,0.0,2.9,0.0,0.0,0.0,,0.0,5.8,5.8,0.0,5.8,0.0,5.8,5.8,0.0,,0.0,104.0
1996,22.0,3216,ORL,Orlando Magic,Joe Wolf,"December 17, 1964",31.0,NBA,PF,63.0,8.0,1047.0,6.7,13.1,0.52,0.0,0.3,0.0,6.7,12.8,0.53,1.0,1.4,0.72,2.4,6.8,9.2,3.1,0.6,0.2,2.0,8.0,14.5,,107.0,110.0
1997,17.0,3216,MIL,Milwaukee Bucks,Joe Wolf,"December 17, 1964",32.0,NBA,C,56.0,7.0,525.0,4.1,9.1,0.45,0.1,0.7,0.14,4.0,8.4,0.48,1.4,1.9,0.74,3.3,8.2,11.4,2.0,1.4,1.1,1.4,10.7,9.7,,107.0,107.0
1998,8.0,3216,DEN,Denver Nuggets,Joe Wolf,"December 17, 1964",33.0,NBA,PF,57.0,8.0,621.0,3.4,10.4,0.33,0.2,0.9,0.2,3.3,9.6,0.34,0.4,0.9,0.5,3.1,7.8,10.9,2.6,1.7,0.6,1.9,7.9,7.5,,81.0,111.0
1999,,3216,CHH,None,Joe Wolf,"December 17, 1964",34.0,NBA,PF,3.0,0.0,12.0,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,8.9,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,26.8,0.0,,0.0,108.0
