Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,1,2975,ATL,Atlanta Hawks,Fred Vinson,"January 28, 1971",24.0,NBA,SG,5.0,0.0,27.0,1.3,9.3,0.14,1.3,8.0,0.17,0.0,1.3,0.0,1.3,1.3,1.0,0.0,0.0,0.0,1.3,0.0,0.0,2.7,5.3,5.3
