Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,24,PHO,Phoenix Suns,Dan Majerle,29,82,46,3091,5.1,12.0,0.42,2.3,6.4,0.36,2.8,5.6,0.5,2.4,3.3,0.73,1.2,3.2,4.4,4.0,1.1,0.4,1.2,1.8,14.9
1995,24,PHO,Phoenix Suns,A.C. Green,31,82,52,2687,4.2,8.3,0.5,0.6,1.7,0.34,3.6,6.6,0.55,3.4,4.6,0.73,2.6,6.4,9.0,1.7,0.7,0.4,1.5,2.0,12.3
1995,24,PHO,Phoenix Suns,Charles Barkley,31,68,66,2382,8.4,17.2,0.49,1.1,3.3,0.34,7.3,13.9,0.52,5.7,7.7,0.75,3.1,8.4,11.4,4.2,1.7,0.7,2.3,3.0,23.6
1995,24,PHO,Phoenix Suns,Elliot Perry,25,82,51,1977,5.6,10.7,0.52,0.5,1.1,0.42,5.1,9.6,0.53,2.9,3.6,0.81,0.9,1.8,2.7,7.2,2.8,0.1,3.0,2.6,14.5
1995,24,PHO,Phoenix Suns,Wesley Person,23,78,56,1800,6.2,12.8,0.48,2.3,5.3,0.44,3.9,7.4,0.52,1.6,2.0,0.79,1.3,2.7,4.0,2.1,1.0,0.5,1.6,3.0,16.3
1995,24,PHO,Phoenix Suns,Danny Manning,28,46,19,1510,8.1,14.8,0.55,0.1,0.5,0.29,8.0,14.3,0.56,3.2,4.8,0.67,2.3,4.3,6.6,3.7,1.0,1.4,2.9,4.2,19.6
1995,24,PHO,Phoenix Suns,Danny Ainge,35,74,1,1374,5.1,11.1,0.46,2.0,5.6,0.36,3.0,5.4,0.56,2.8,3.4,0.81,0.7,2.2,2.9,5.5,1.2,0.2,2.1,4.1,15.0
1995,24,PHO,Phoenix Suns,Kevin Johnson,28,47,35,1352,6.6,13.9,0.47,0.1,0.7,0.15,6.4,13.2,0.49,6.2,7.7,0.81,0.9,2.2,3.1,9.6,1.3,0.5,2.8,2.3,19.4
1995,24,PHO,Phoenix Suns,Wayman Tisdale,30,65,13,1276,7.8,16.2,0.48,0.0,0.0,,7.8,16.2,0.48,2.7,3.4,0.77,2.3,4.6,7.0,1.3,0.8,0.8,1.8,5.4,18.3
1995,24,PHO,Phoenix Suns,Joe Kleine,33,75,42,968,4.4,9.9,0.45,0.0,0.1,0.0,4.4,9.8,0.45,1.6,1.8,0.86,3.0,6.6,9.6,1.5,0.5,0.7,1.3,6.5,10.4
1995,24,PHO,Phoenix Suns,Danny Schayes,35,69,27,823,5.5,10.8,0.51,0.0,0.0,1.0,5.5,10.8,0.51,2.2,3.0,0.72,2.5,6.6,9.1,3.9,0.9,1.6,2.8,7.4,13.3
1995,24,PHO,Phoenix Suns,Trevor Ruffin,24,49,1,319,9.5,22.2,0.43,4.3,11.2,0.38,5.2,11.1,0.47,3.0,4.3,0.71,0.9,1.7,2.6,5.4,1.6,0.2,5.3,5.9,26.3
1995,24,PHO,Phoenix Suns,Richard Dumas,25,15,1,167,8.0,15.7,0.51,0.0,0.2,0.0,8.0,15.5,0.51,1.7,3.4,0.5,3.9,2.4,6.3,1.5,2.2,0.4,1.9,4.7,17.7
1995,24,PHO,Phoenix Suns,Antonio Lang,22,12,0,53,2.7,6.8,0.4,0.0,0.0,,2.7,6.8,0.4,2.0,2.7,0.75,2.0,0.7,2.7,0.7,0.0,1.4,3.4,7.5,7.5
1995,24,PHO,Phoenix Suns,Aaron Swinson,24,9,0,51,7.1,12.7,0.56,0.0,0.0,,7.1,12.7,0.56,2.8,3.5,0.8,2.1,3.5,5.6,2.1,0.7,0.0,3.5,5.6,16.9
