Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,16,MIA,Miami Heat,Glen Rice,27,82,82,3014,8.0,16.8,0.48,2.2,5.4,0.41,5.8,11.4,0.51,3.7,4.4,0.86,1.2,3.3,4.5,2.3,1.3,0.2,1.8,2.4,21.9
1995,16,MIA,Miami Heat,Kevin Willis,32,65,61,2301,7.1,15.2,0.47,0.0,0.2,0.21,7.1,15.0,0.47,3.1,4.4,0.69,3.4,7.5,10.9,1.3,0.9,0.5,2.4,3.3,17.4
1995,16,MIA,Miami Heat,Billy Owens,25,70,60,2296,6.3,12.9,0.49,0.0,0.3,0.09,6.3,12.5,0.5,3.0,4.9,0.62,3.2,4.7,7.9,3.9,1.3,0.5,3.2,3.2,15.7
1995,16,MIA,Miami Heat,Bimbo Coles,26,68,65,2207,4.3,9.9,0.43,0.3,1.2,0.21,4.0,8.7,0.46,2.3,2.8,0.81,0.8,2.4,3.1,6.8,1.6,0.2,2.5,3.0,11.1
1995,16,MIA,Miami Heat,John Salley,30,75,50,1955,3.6,7.3,0.5,0.0,0.0,,3.6,7.3,0.5,2.8,3.8,0.74,2.0,4.2,6.2,2.3,0.9,1.6,1.8,5.1,10.1
1995,16,MIA,Miami Heat,Matt Geiger,25,74,43,1712,5.5,10.2,0.54,0.1,0.2,0.4,5.4,10.0,0.54,2.0,3.0,0.65,3.1,5.6,8.7,1.2,0.9,1.1,2.4,5.2,13.0
1995,16,MIA,Miami Heat,Khalid Reeves,22,67,17,1462,5.1,11.5,0.44,1.6,4.2,0.39,3.4,7.2,0.47,3.4,4.8,0.71,1.3,3.3,4.6,7.1,1.9,0.2,3.3,3.4,15.2
1995,16,MIA,Miami Heat,Kevin Gamble,29,77,0,1223,6.5,13.2,0.49,1.1,2.9,0.4,5.3,10.4,0.51,2.6,3.3,0.78,0.9,2.7,3.6,3.5,1.5,0.3,1.4,3.8,16.7
1995,16,MIA,Miami Heat,Ledell Eackles,28,54,6,898,5.7,13.1,0.44,0.7,1.6,0.44,5.0,11.4,0.44,3.6,5.1,0.72,1.3,2.5,3.8,2.9,0.8,0.1,2.1,3.5,15.8
1995,16,MIA,Miami Heat,Harold Miner,23,45,16,871,5.1,12.6,0.4,0.6,2.0,0.29,4.5,10.6,0.43,2.9,3.9,0.73,1.6,3.3,4.8,2.9,0.6,0.2,3.2,3.5,13.6
1995,16,MIA,Miami Heat,Keith Askins,27,50,5,854,3.4,8.7,0.39,0.9,3.3,0.27,2.5,5.4,0.46,1.9,2.4,0.81,3.6,4.7,8.3,1.6,1.5,0.7,1.1,4.6,9.7
1995,16,MIA,Miami Heat,Brad Lohaus,30,61,1,730,4.8,11.4,0.42,3.1,7.6,0.41,1.7,3.7,0.45,0.5,0.7,0.67,1.4,3.6,5.0,2.1,1.0,1.2,1.4,4.2,13.2
1995,16,MIA,Miami Heat,Kevin Pritchard,27,14,0,158,3.0,6.6,0.45,0.5,1.1,0.4,2.5,5.5,0.46,3.4,3.9,0.88,0.0,2.5,2.5,5.2,0.5,0.2,1.6,4.3,9.8
1995,16,MIA,Miami Heat,Grant Long,28,2,2,62,2.9,7.0,0.42,0.0,0.0,,2.9,7.0,0.42,3.5,5.8,0.6,0.6,5.8,6.4,2.3,1.2,0.0,2.3,6.4,9.3
1995,16,MIA,Miami Heat,Steve Smith,25,2,2,62,6.4,16.8,0.38,1.2,7.0,0.17,5.2,9.9,0.53,9.9,12.8,0.77,2.3,1.2,3.5,4.1,1.2,0.6,2.3,5.2,23.8
