Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
21,2645,Kyle Singler,"May 4, 1988",7.0,0.0,61.0,3.0,10.0,0.3,2.0,4.0,0.5,1.0,6.0,0.17,0.4,0.0,2.0,0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,6.0,8.0,0
