Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,23.0,POR,NBA,C,74.0,8.0,13.6,1.3,3.1,0.428,0.0,0.0,0.0,1.3,3.1,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,3.8
1999,24.0,POR,NBA,C,43.0,0.0,12.7,1.3,3.0,0.45,0.0,0.0,1.0,1.3,3.0,0.445,0.453,0.8,1.6,0.507,1.1,2.3,3.5,0.4,0.5,1.3,0.6,2.3,3.5
2001,26.0,HOU,NBA,C,35.0,13.0,17.8,1.8,3.2,0.577,0.0,0.0,,1.8,3.2,0.577,0.577,1.1,1.6,0.649,1.3,2.7,4.0,0.3,0.4,0.9,0.7,2.5,4.7
2002,27.0,HOU,NBA,C,75.0,73.0,25.6,2.5,4.3,0.583,0.0,0.0,0.0,2.5,4.3,0.585,0.583,1.5,2.6,0.582,2.3,4.7,7.0,0.4,0.5,1.3,0.7,2.8,6.6
2003,28.0,HOU,NBA,C,73.0,5.0,17.1,1.8,3.5,0.52,0.0,0.1,0.0,1.8,3.5,0.528,0.52,0.9,1.7,0.532,1.8,4.1,5.9,0.3,0.5,1.2,0.8,2.4,4.5
2004,29.0,HOU,NBA,PF,69.0,67.0,25.3,2.3,5.2,0.447,0.0,0.0,,2.3,5.2,0.447,0.447,1.4,2.1,0.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9,6.1
2005,30.0,ORL,NBA,C,62.0,50.0,24.6,2.6,4.8,0.539,0.0,0.0,,2.6,4.8,0.539,0.539,1.8,2.3,0.783,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,7.0
2006,31.0,TOT,NBA,C,27.0,0.0,12.3,1.3,3.1,0.429,0.0,0.0,,1.3,3.1,0.429,0.429,1.0,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6
2006,31.0,ORL,NBA,C,23.0,0.0,13.0,1.3,3.1,0.431,0.0,0.0,,1.3,3.1,0.431,0.431,1.1,1.5,0.743,0.8,1.9,2.7,0.1,0.3,0.4,0.7,2.1,3.8
2006,31.0,DET,NBA,C,4.0,0.0,8.5,1.3,3.0,0.417,0.0,0.0,,1.3,3.0,0.417,0.417,0.0,0.0,,0.3,1.5,1.8,0.5,0.0,0.5,0.5,1.0,2.5
2007,32.0,NYK,NBA,C,18.0,0.0,5.3,0.4,1.2,0.318,0.0,0.0,,0.4,1.2,0.318,0.318,0.4,0.7,0.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2
