Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1677,Skal Labissiere,1996-03-18,170.0,2771.0,14.78,0.58,0.16,0.34,8.03,20.0,13.98,9.0,1.23,3.2,14.95,17.53,0.38,0.38,4.7,0.1,-1.85,-0.28,-2.12,-0.02
