Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,DAL,NBA,SF,51.0,20.0,1468.0,9.3,20.1,0.465,0.6,1.7,0.352,8.7,18.4,0.475,4.1,6.1,0.68,2.2,3.9,6.1,4.0,0.9,0.5,3.3,3.7,23.4
1983,23.0,DAL,NBA,SF,81.0,75.0,2784.0,9.9,20.5,0.483,0.2,1.0,0.211,9.7,19.6,0.496,5.5,7.6,0.728,2.5,4.1,6.6,4.3,1.0,0.3,3.4,3.2,25.6
1984,24.0,DAL,NBA,SF,79.0,79.0,2900.0,11.5,21.9,0.524,0.2,0.7,0.268,11.3,21.2,0.532,5.8,7.7,0.749,2.0,3.8,5.8,4.4,1.0,0.3,3.5,3.1,28.9
1985,25.0,DAL,NBA,SF,80.0,79.0,2699.0,10.6,20.9,0.506,0.4,1.1,0.318,10.2,19.8,0.517,5.9,7.7,0.759,2.5,3.9,6.4,3.3,0.8,0.3,3.4,3.3,27.4
1986,26.0,DAL,NBA,SF,74.0,73.0,2501.0,9.6,19.1,0.503,0.2,0.8,0.286,9.4,18.3,0.513,4.6,6.5,0.705,2.5,3.9,6.4,4.9,0.9,0.2,3.6,3.3,24.0
1987,27.0,DAL,NBA,SF,80.0,80.0,2663.0,10.6,21.5,0.495,0.7,2.0,0.353,9.9,19.5,0.51,5.8,7.5,0.77,2.4,3.3,5.8,3.4,1.1,0.4,2.9,3.3,27.8
1988,28.0,DAL,NBA,SF,77.0,77.0,2610.0,10.3,21.7,0.475,0.7,2.4,0.302,9.6,19.3,0.496,5.4,7.0,0.77,2.5,3.5,6.0,3.8,1.0,0.8,2.8,3.1,26.6
1989,29.0,TOT,NBA,SF,80.0,76.0,2597.0,8.1,17.6,0.461,0.7,2.4,0.293,7.4,15.2,0.488,4.0,5.4,0.733,2.0,3.3,5.4,3.9,0.6,0.5,2.9,3.2,20.9
1989,29.0,DAL,NBA,SF,44.0,44.0,1529.0,8.8,19.5,0.45,0.7,2.3,0.293,8.1,17.2,0.471,4.2,5.7,0.73,2.1,3.4,5.5,4.4,0.7,0.7,3.3,3.0,22.4
1989,29.0,DET,NBA,SF,36.0,32.0,1068.0,7.2,14.9,0.483,0.7,2.5,0.293,6.4,12.3,0.522,3.7,5.0,0.738,1.9,3.2,5.1,3.0,0.5,0.2,2.3,3.4,18.8
1990,30.0,DET,NBA,SF,78.0,40.0,2005.0,7.9,16.1,0.488,0.6,1.7,0.333,7.3,14.5,0.506,3.4,4.6,0.756,2.1,3.4,5.5,2.6,0.6,0.3,2.2,3.6,19.7
1991,31.0,DET,NBA,SF,78.0,13.0,2006.0,7.5,16.3,0.462,0.4,1.4,0.308,7.1,14.9,0.477,4.3,5.7,0.757,2.4,4.3,6.7,2.5,0.8,0.4,2.3,3.8,19.8
1992,32.0,DET,NBA,SF,75.0,12.0,1582.0,7.7,17.9,0.431,0.3,1.6,0.211,7.4,16.3,0.453,3.6,5.2,0.687,1.5,3.8,5.4,2.9,1.2,0.3,2.4,3.9,19.4
1993,33.0,DET,NBA,SF,51.0,15.0,1056.0,6.4,14.4,0.443,1.0,2.8,0.361,5.4,11.6,0.463,3.4,4.4,0.767,1.5,3.7,5.2,3.6,0.5,0.2,2.3,3.4,17.1
1994,34.0,LAC,NBA,SF,39.0,0.0,859.0,6.8,14.6,0.468,1.6,3.9,0.398,5.3,10.7,0.494,2.1,3.0,0.694,1.2,3.7,4.9,4.4,0.9,0.3,2.9,4.1,17.3
