PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Magic Johnson,23,79,79,2907,8.1,14.8,0.5479999999999999,0.0,0.3,0.0,8.1,14.5,0.56,4.8,6.0,0.8,3.4,7.5,10.9,13.2,2.8,0.7,4.8,3.2,21.1,,119,103
Norm Nixon,27,79,79,2711,9.1,19.2,0.475,0.0,0.2,0.0,9.1,18.9,0.48,2.1,2.9,0.7440000000000001,1.0,2.5,3.5,9.7,1.8,0.1,4.0,3.0,20.3,,103,109
Kareem Abdul-Jabbar,35,79,79,2554,13.1,22.2,0.588,0.0,0.0,0.0,13.1,22.2,0.589,5.0,6.7,0.7490000000000001,3.0,7.7,10.7,3.6,1.1,3.1,3.6,4.0,31.2,,118,104
Jamaal Wilkes,29,80,80,2552,12.4,23.4,0.53,0.0,0.1,0.0,12.4,23.3,0.5329999999999999,3.7,4.9,0.757,2.6,3.6,6.2,3.3,1.2,0.3,2.7,4.0,28.5,,114,109
Michael Cooper,26,82,3,2148,5.7,10.7,0.535,0.1,0.5,0.23800000000000002,5.6,10.2,0.5479999999999999,2.2,2.8,0.785,1.8,4.1,5.9,6.8,2.5,1.1,2.8,4.5,13.8,,114,105
James Worthy,21,77,1,1970,10.5,18.1,0.579,0.0,0.1,0.25,10.5,18.0,0.581,3.2,5.2,0.624,3.7,5.7,9.4,3.1,2.1,1.5,4.2,5.2,24.2,,109,105
Kurt Rambis,24,78,77,1806,6.0,10.6,0.569,0.0,0.1,0.0,6.0,10.5,0.5720000000000001,2.9,4.2,0.687,4.2,9.4,13.6,2.3,2.7,1.6,3.7,6.0,15.0,,106,101
Bob McAdoo,31,47,1,1019,13.2,25.5,0.52,0.0,0.0,0.0,13.2,25.5,0.52,5.4,7.4,0.73,3.4,7.8,11.2,1.8,1.8,1.8,3.1,6.9,31.9,,111,103
Dwight Jones,30,32,0,491,5.8,12.4,0.47,0.0,0.1,0.0,5.8,12.3,0.473,3.0,4.5,0.667,2.6,8.1,10.7,2.1,1.2,0.8,3.3,7.7,14.7,,97,105
Clay Johnson,26,48,0,447,5.5,14.0,0.39299999999999996,0.0,0.2,0.0,5.5,13.8,0.39799999999999996,3.9,5.0,0.792,4.1,3.0,7.1,2.5,2.3,0.4,2.6,6.4,14.9,,101,107
Mike McGee,23,39,7,381,8.4,19.8,0.423,0.1,0.8,0.14300000000000002,8.3,18.9,0.436,2.1,2.8,0.7390000000000001,4.0,2.4,6.4,3.2,1.3,0.6,3.3,6.1,18.9,,96,109
Mark Landsberger,27,39,4,356,5.6,13.2,0.42200000000000004,0.0,0.0,,5.6,13.2,0.42200000000000004,1.6,3.2,0.48,7.1,9.5,16.6,1.6,1.0,0.5,2.6,6.2,12.7,,99,105
Eddie Jordan,28,35,0,333,5.6,18.3,0.303,0.4,2.2,0.188,5.1,16.1,0.319,1.5,2.4,0.647,1.1,2.5,3.6,11.1,4.3,0.1,7.5,7.2,13.1,,72,103
Billy Ray Bates,26,4,0,27,3.4,27.4,0.125,0.0,0.0,,3.4,27.4,0.125,1.7,3.4,0.5,1.7,0.0,1.7,0.0,1.7,0.0,0.0,1.7,8.6,,44,111
Steve Mix,35,1,0,17,10.9,27.2,0.4,0.0,0.0,,10.9,27.2,0.4,2.7,2.7,1.0,2.7,0.0,2.7,5.4,0.0,0.0,0.0,2.7,24.5,,111,114
Joe Cooper,25,2,0,11,4.2,16.8,0.25,0.0,0.0,,4.2,16.8,0.25,0.0,0.0,,8.4,0.0,8.4,0.0,4.2,4.2,12.6,12.6,8.4,,46,102
