SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1983,26,KCK,Eddie Johnson,23,82,82,2933,10.4,21.0,0.49,0.3,1.1,0.28,10.1,20.0,0.51,3.8,4.9,0.78,2.9,4.8,7.7,3.3,1.1,0.3,2.8,4.0,24.9,,110,107
1983,26,KCK,Larry Drew,24,75,74,2690,10.0,20.4,0.49,0.0,0.3,0.12,10.0,20.1,0.5,5.2,6.3,0.82,0.7,2.7,3.5,10.2,2.1,0.2,4.6,3.5,25.3,,109,107
1983,26,KCK,Mike Woodson,24,81,3,2426,10.8,21.4,0.51,0.1,0.6,0.21,10.7,20.8,0.52,5.5,7.0,0.79,1.6,3.0,4.6,4.7,2.5,1.1,3.2,3.8,27.4,,112,105
1983,26,KCK,Ray Williams,28,72,68,2170,8.7,22.2,0.39,0.3,1.5,0.2,8.4,20.6,0.41,5.3,6.9,0.77,1.9,4.9,6.8,11.8,2.5,0.5,7.0,5.1,23.0,,93,104
1983,26,KCK,Joe Meriweather,29,78,74,1706,6.8,12.0,0.57,0.0,0.0,,6.8,12.0,0.57,2.7,4.3,0.63,4.0,7.2,11.2,1.7,1.2,2.3,3.1,7.5,16.3,,108,103
1983,26,KCK,Ed Nealy,22,82,61,1643,4.0,6.8,0.6,0.0,0.0,,4.0,6.8,0.6,1.9,3.1,0.61,4.7,8.6,13.3,1.7,1.9,0.3,1.4,6.8,10.0,,125,103
1983,26,KCK,Steve Johnson,25,79,21,1544,10.8,17.4,0.62,0.0,0.0,,10.8,17.4,0.62,5.4,9.5,0.57,4.1,7.5,11.6,2.8,1.2,2.4,5.3,9.4,27.1,,108,103
1983,26,KCK,Reggie King,25,58,5,995,4.7,10.2,0.46,0.0,0.0,,4.7,10.2,0.46,3.3,4.3,0.76,4.1,6.7,10.9,2.6,1.3,0.5,2.9,4.3,12.7,,104,105
1983,26,KCK,Reggie Johnson,25,50,0,992,8.1,16.1,0.5,0.0,0.2,0.25,8.0,15.9,0.5,3.3,4.5,0.73,3.4,5.7,9.1,2.2,0.8,1.2,3.1,6.8,19.5,,105,106
1983,26,KCK,LaSalle Thompson,21,71,3,987,6.7,13.1,0.51,0.0,0.0,0.0,6.7,13.1,0.51,4.1,6.3,0.65,6.1,11.0,17.1,1.5,1.8,2.8,4.4,8.5,17.5,,101,99
1983,26,KCK,Kevin Loder,23,66,13,818,7.6,16.5,0.46,0.3,0.5,0.56,7.3,16.0,0.46,2.9,4.4,0.66,2.0,4.8,6.9,4.0,1.6,0.4,3.5,5.4,18.4,,98,106
1983,26,KCK,Brook Steppe,23,62,6,606,6.2,13.1,0.48,0.1,0.5,0.14,6.2,12.6,0.49,5.6,7.4,0.76,1.9,3.6,5.4,5.1,1.9,0.2,4.1,6.8,18.2,,105,106
1983,26,KCK,Kenny Dennard,24,22,0,224,2.2,6.8,0.32,0.0,0.0,,2.2,6.8,0.32,1.2,1.8,0.67,4.0,6.4,10.5,1.2,3.2,0.2,1.0,5.4,5.6,,97,102
1983,26,KCK,Leon Douglas,28,5,0,46,2.0,2.9,0.67,0.0,0.0,,2.0,2.9,0.67,0.0,2.0,0.0,2.9,3.9,6.9,0.0,0.0,2.9,1.0,12.7,3.9,,98,107
