Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1998,1,624,ATL,Atlanta Hawks,22.0,NBA,PF,1,4,13.2,1.14,,,31.4,32.4,31.9,0.0,0.0,19.3,69.4,36.2,0.0,0.0,0.0,-0.03,-13.9,7.1,-6.8,0.0
1999,1,624,ATL,Atlanta Hawks,23.0,NBA,PF,6,125,14.8,0.5,0.29,0.54,5.7,13.3,9.4,8.6,0.5,0.6,9.2,25.6,0.2,0.1,0.3,0.12,-0.1,-0.4,-0.5,0.0
