Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,19,578,NOH,New Orleans Hornets,Darren Collison,"August 23, 1987",22.0,NBA,PG,76.0,37.0,2109.0,6.4,13.5,0.48,0.8,2.0,0.4,5.6,11.5,0.49,2.5,3.0,0.85,0.7,2.6,3.3,7.4,1.3,0.1,3.4,1.6,16.1
2011,12,578,IND,Indiana Pacers,Darren Collison,"August 23, 1987",23.0,NBA,PG,79.0,79.0,2360.0,6.1,13.3,0.46,0.6,1.9,0.33,5.4,11.4,0.48,3.1,3.5,0.87,0.6,2.8,3.4,6.1,1.3,0.2,3.0,1.7,15.8
2012,12,578,IND,Indiana Pacers,Darren Collison,"August 23, 1987",24.0,NBA,PG,60.0,56.0,1878.0,4.4,10.0,0.44,0.7,1.8,0.36,3.8,8.2,0.46,2.4,2.9,0.83,0.6,3.0,3.6,5.5,0.9,0.3,2.2,1.9,11.9
2013,7,578,DAL,Dallas Mavericks,Darren Collison,"August 23, 1987",25.0,NBA,PG,81.0,47.0,2372.0,5.2,11.0,0.47,0.7,2.1,0.35,4.4,8.9,0.5,3.7,4.2,0.88,0.5,2.9,3.3,6.3,1.5,0.1,2.6,2.1,14.8
2014,13,578,LAC,Los Angeles Clippers,Darren Collison,"August 23, 1987",26.0,NBA,PG,80.0,35.0,2069.0,5.6,12.1,0.47,1.2,3.3,0.38,4.4,8.8,0.5,3.3,3.9,0.86,0.8,2.5,3.3,5.2,1.6,0.3,2.3,2.6,15.9
2015,26,578,SAC,Sacramento Kings,Darren Collison,"August 23, 1987",27.0,NBA,PG,45.0,45.0,1565.0,6.0,12.7,0.47,1.4,3.7,0.37,4.6,8.9,0.51,3.3,4.2,0.79,0.4,2.9,3.3,5.8,1.5,0.3,2.6,2.2,16.7
2016,26,578,SAC,Sacramento Kings,Darren Collison,"August 23, 1987",28.0,NBA,PG,74.0,15.0,2219.0,6.1,12.6,0.49,1.4,3.5,0.4,4.7,9.1,0.52,3.1,3.7,0.86,0.5,2.3,2.7,5.2,1.2,0.1,2.1,2.3,16.8
2017,26,578,SAC,Sacramento Kings,Darren Collison,"August 23, 1987",29.0,NBA,PG,68.0,64.0,2063.0,5.9,12.5,0.48,1.3,3.1,0.42,4.7,9.4,0.5,2.6,3.0,0.86,0.4,2.3,2.7,5.4,1.2,0.2,2.0,2.1,15.7
2018,12,578,IND,Indiana Pacers,Darren Collison,"August 23, 1987",30.0,NBA,PG,69.0,64.0,2018.0,5.6,11.4,0.5,1.7,3.7,0.47,3.9,7.7,0.51,2.3,2.6,0.88,0.7,2.5,3.2,6.6,1.6,0.3,1.5,2.2,15.3
2019,12,578,IND,Indiana Pacers,Darren Collison,"August 23, 1987",31.0,NBA,PG,76.0,76.0,2143.0,5.2,11.1,0.47,1.3,3.3,0.41,3.8,7.8,0.49,2.7,3.2,0.83,0.6,3.3,3.9,7.7,1.8,0.2,2.1,2.3,14.3
