Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,31,2000,TOT,Total After Trade,23.0,NBA,PF,55.0,819.0,13.6,0.5,0.01,0.23,9.5,19.3,14.1,5.5,1.9,2.0,11.9,16.8,,0.4,0.9,1.3,0.08,,-2.1,-0.5,-2.7,-0.1
1991,8,2000,DEN,Denver Nuggets,23.0,NBA,PF,17.0,279.0,14.5,0.49,0.02,0.18,9.6,21.4,14.9,7.3,2.4,1.7,12.2,18.7,,0.1,0.2,0.3,0.05,,-1.7,-0.7,-2.4,0.0
1991,3,2000,NJN,New Jersey Nets,23.0,NBA,PF,38.0,540.0,13.1,0.5,0.01,0.26,9.5,18.2,13.7,4.6,1.7,2.2,11.8,15.8,,0.3,0.7,1.0,0.09,,-2.4,-0.4,-2.8,-0.1
1992,3,2000,NJN,New Jersey Nets,24.0,NBA,PF,82.0,1714.0,14.7,0.5,0.03,0.23,11.2,17.0,14.0,7.0,1.4,1.4,10.0,19.2,,2.2,1.7,3.9,0.11,,-0.6,-0.9,-1.5,0.2
1993,9,2000,DET,Detroit Pistons,25.0,NBA,PF,81.0,2183.0,15.5,0.51,0.03,0.24,8.5,15.7,12.0,8.5,1.0,1.5,10.7,26.0,,1.7,2.1,3.8,0.08,,-1.1,-0.7,-1.8,0.1
1994,9,2000,DET,Detroit Pistons,26.0,NBA,PF,80.0,2773.0,17.7,0.55,0.06,0.2,7.6,19.4,13.4,10.8,1.2,1.5,10.9,22.2,,4.5,1.8,6.3,0.11,,1.0,-0.5,0.5,1.7
1995,9,2000,DET,Detroit Pistons,27.0,NBA,PF,72.0,2514.0,14.7,0.54,0.3,0.24,5.7,20.3,13.0,10.4,1.4,1.0,12.3,20.9,,2.2,1.5,3.7,0.07,,0.3,-1.4,-1.2,0.5
1996,9,2000,DET,Detroit Pistons,28.0,NBA,PF,82.0,1656.0,15.2,0.52,0.31,0.23,8.2,17.2,12.9,11.0,1.4,1.0,11.6,24.3,,1.3,2.4,3.7,0.11,,0.3,-0.3,0.0,0.8
1997,9,2000,DET,Detroit Pistons,29.0,NBA,PF,79.0,1997.0,16.4,0.58,0.59,0.1,4.3,18.8,11.7,8.9,1.0,1.1,10.4,20.3,,3.6,2.5,6.2,0.15,,3.0,-0.3,2.7,2.4
1998,16,2000,MIA,Miami Heat,30.0,NBA,PF,50.0,782.0,7.7,0.48,0.39,0.16,5.3,17.1,11.4,8.1,1.3,0.8,16.9,15.8,,-0.2,1.1,0.9,0.06,,-4.1,0.3,-3.8,-0.4
1999,16,2000,MIA,Miami Heat,31.0,NBA,PF,1.0,29.0,6.7,0.51,0.5,0.25,13.5,3.9,8.3,0.0,2.0,0.0,25.3,20.3,,0.0,0.0,0.0,-0.02,,-1.9,-4.9,-6.8,0.0
2001,12,2000,IND,Indiana Pacers,33.0,NBA,PF,14.0,113.0,1.1,0.37,0.5,0.0,4.1,16.5,10.5,7.2,1.4,0.6,22.7,18.2,,-0.4,0.1,-0.2,-0.1,,-7.8,-0.4,-8.2,-0.2
