Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23.0,MIL,NBA,C,57.0,8.0,472.0,5.2,13.5,0.384,0.0,0.0,,5.2,13.5,0.384,2.4,3.5,0.696,3.7,4.7,8.3,1.3,0.8,2.9,2.7,7.5,12.8
1985,24.0,MIL,NBA,C,78.0,0.0,1083.0,5.4,10.5,0.511,0.0,0.0,,5.4,10.5,0.511,3.0,4.2,0.701,3.1,5.5,8.5,1.3,0.7,2.7,2.1,6.0,13.7
1986,25.0,MIL,NBA,C,82.0,63.0,1792.0,5.5,11.5,0.477,0.0,0.0,0.0,5.5,11.4,0.478,2.8,4.0,0.712,3.2,6.0,9.2,2.3,1.0,2.3,2.5,4.3,13.8
1987,26.0,MIL,NBA,C,76.0,10.0,1467.0,5.9,12.2,0.485,0.0,0.0,,5.9,12.2,0.485,2.9,5.0,0.584,3.2,5.4,8.6,1.2,1.4,1.5,2.5,5.6,14.7
1988,27.0,MIL,NBA,C,81.0,73.0,2258.0,6.2,12.6,0.495,0.0,0.0,,6.2,12.6,0.495,3.0,4.6,0.657,3.0,5.7,8.8,1.6,0.7,1.7,1.7,3.2,15.4
1989,28.0,MIL,NBA,C,48.0,4.0,513.0,6.0,12.6,0.48,0.0,0.0,,6.0,12.6,0.48,2.0,3.6,0.549,3.6,5.9,9.5,1.5,0.6,2.6,2.0,4.1,14.0
1990,29.0,TOT,NBA,C,81.0,55.0,1879.0,5.7,13.3,0.428,0.0,0.0,0.0,5.7,13.3,0.429,2.4,3.7,0.653,3.0,5.0,8.0,1.9,0.8,2.1,1.8,3.8,13.8
1990,29.0,MIL,NBA,C,30.0,8.0,554.0,5.6,12.1,0.462,0.0,0.0,,5.6,12.1,0.462,2.1,3.3,0.627,2.8,5.5,8.3,0.8,0.6,2.1,1.8,4.1,13.3
1990,29.0,MIN,NBA,C,51.0,47.0,1325.0,5.8,13.9,0.416,0.0,0.0,0.0,5.8,13.8,0.417,2.6,3.9,0.662,3.0,4.9,7.9,2.3,0.9,2.0,1.8,3.6,14.1
1991,30.0,MIN,NBA,C,73.0,44.0,1505.0,4.7,10.4,0.453,0.0,0.0,,4.7,10.4,0.453,0.8,1.9,0.443,2.7,5.5,8.3,1.7,0.8,1.9,1.7,3.2,10.3
1992,31.0,MIN,NBA,C,67.0,25.0,1176.0,4.9,10.5,0.468,0.0,0.0,0.0,4.9,10.5,0.469,1.3,2.4,0.532,3.0,5.6,8.6,2.7,0.8,3.0,1.3,3.6,11.1
1993,32.0,ATL,NBA,C,12.0,0.0,107.0,5.0,10.4,0.484,0.0,0.0,,5.0,10.4,0.484,0.7,1.7,0.4,3.4,6.1,9.4,2.0,0.7,1.0,1.7,4.0,10.8
1994,33.0,SAC,NBA,C,26.0,3.0,247.0,1.2,3.8,0.308,0.0,0.1,0.0,1.2,3.6,0.32,0.4,2.0,0.214,2.2,6.0,8.2,1.2,0.9,2.8,1.3,4.4,2.8
