Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,28.0,NJN,NBA,SF,82.0,,2399.0,212.0,458.0,0.463,7.0,20.0,0.35,205.0,438.0,0.468,0.471,130.0,155.0,0.839,103.0,326.0,429.0,247.0,100.0,76.0,158.0,307.0,561.0
1981,29.0,NJN,NBA,SF,78.0,,1426.0,100.0,245.0,0.408,2.0,8.0,0.25,98.0,237.0,0.414,0.412,98.0,117.0,0.838,48.0,154.0,202.0,129.0,38.0,50.0,108.0,214.0,300.0
1982,30.0,NJN,NBA,SF,41.0,0.0,452.0,41.0,82.0,0.5,0.0,2.0,0.0,41.0,80.0,0.513,0.5,62.0,76.0,0.816,17.0,31.0,48.0,32.0,12.0,13.0,29.0,63.0,144.0
1983,31.0,NJN,NBA,SF,13.0,0.0,63.0,5.0,14.0,0.357,0.0,0.0,,5.0,14.0,0.357,0.357,5.0,6.0,0.833,2.0,11.0,13.0,5.0,2.0,2.0,3.0,9.0,15.0
