PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Patrick Ewing,28,3,3,36.7,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,0.4,4.7,6.0,0.778,0.7,9.3,10.0,2.0,0.3,1.7,3.7,4.0,16.7
Maurice Cheeks,34,3,3,33.7,4.7,7.7,0.609,0.3,1.0,0.33299999999999996,4.3,6.7,0.65,0.63,0.3,0.7,0.5,1.0,2.0,3.0,5.3,1.0,0.3,2.7,3.0,10.0
Charles Oakley,27,3,3,33.3,3.3,7.0,0.47600000000000003,0.0,0.0,,3.3,7.0,0.47600000000000003,0.47600000000000003,1.0,2.0,0.5,5.0,5.3,10.3,1.0,0.7,0.3,2.3,4.3,7.7
Kiki Vandeweghe,32,3,3,33.0,4.3,10.7,0.406,1.0,1.7,0.6,3.3,9.0,0.37,0.45299999999999996,7.3,8.3,0.88,0.3,2.3,2.7,1.3,0.3,0.0,4.0,2.7,17.0
Gerald Wilkins,27,3,1,26.0,4.7,12.7,0.368,0.7,2.3,0.28600000000000003,4.0,10.3,0.387,0.395,0.7,0.7,1.0,0.7,2.0,2.7,1.7,1.7,0.3,2.7,3.7,10.7
Trent Tucker,31,3,2,22.0,3.0,8.3,0.36,1.3,3.3,0.4,1.7,5.0,0.33299999999999996,0.44,0.7,0.7,1.0,1.0,3.0,4.0,3.0,0.3,0.0,0.3,2.3,8.0
Eddie Lee Wilkins,28,1,0,13.0,4.0,6.0,0.667,0.0,0.0,,4.0,6.0,0.667,0.667,1.0,2.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,9.0
Mark Jackson,25,3,0,12.0,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,2.7,0.3,0.3,1.7,0.3,0.7
Brian Quinnett,24,3,0,12.0,1.3,2.7,0.5,0.3,1.0,0.33299999999999996,1.0,1.7,0.6,0.563,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,0.7,3.0
Kenny Walker,26,3,0,10.3,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,0.7,0.7,1.0,0.7,1.7,2.3,0.7,0.3,0.3,1.0,2.7,3.3
John Starks,25,3,0,9.3,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.7,0.7,1.0,0.3,0.7,1.0,2.0,0.0,0.0,2.0,1.3,2.0
Jerrod Mustaf,21,3,0,7.3,1.3,1.7,0.8,0.0,0.0,,1.3,1.7,0.8,0.8,1.3,1.7,0.8,1.0,0.7,1.7,0.0,0.0,0.3,0.3,0.7,4.0
