PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Rod Strickland,24,4,4,42.0,7.3,16.8,0.433,0.0,1.5,0.0,7.3,15.3,0.475,0.433,4.3,5.3,0.81,1.3,4.0,5.3,8.8,2.3,0.0,3.3,3.5,18.8
David Robinson,25,4,4,41.5,8.8,12.8,0.6859999999999999,0.0,0.3,0.0,8.8,12.5,0.7,0.6859999999999999,8.3,9.5,0.868,2.8,10.8,13.5,2.0,1.5,3.8,3.8,2.8,25.8
Willie Anderson,24,4,4,39.8,8.3,17.0,0.485,0.5,2.5,0.2,7.8,14.5,0.534,0.5,2.0,3.3,0.615,0.5,4.3,4.8,4.8,1.5,0.5,3.3,4.0,19.0
Sean Elliott,22,4,4,33.0,4.3,10.0,0.425,0.0,0.8,0.0,4.3,9.3,0.45899999999999996,0.425,6.3,8.0,0.7809999999999999,2.0,3.5,5.5,4.0,1.0,0.3,2.3,2.3,14.8
Terry Cummings,29,4,4,31.0,6.3,12.3,0.51,0.0,0.3,0.0,6.3,12.0,0.521,0.51,2.3,4.5,0.5,3.5,5.8,9.3,1.0,0.8,0.5,2.3,3.3,14.8
Paul Pressey,32,4,0,31.0,3.3,8.0,0.406,0.3,1.0,0.25,3.0,7.0,0.429,0.42200000000000004,1.5,2.3,0.667,1.3,1.5,2.8,4.0,2.0,0.8,1.5,3.8,8.3
David Wingate,27,3,0,12.7,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.7,1.0,0.667,0.3,0.7,1.0,0.3,0.3,0.0,0.3,2.7,4.7
Avery Johnson,25,3,0,6.3,0.0,1.7,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,0.7,0.7,1.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0,1.0,0.7
Dave Greenwood,33,1,0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
Sean Higgins,22,3,0,4.3,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
Sidney Green,30,3,0,3.7,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.7,0.7,1.0,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.0,2.7
Tony Massenburg,23,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
