SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1991,29,UTA,Karl Malone,27,9,9,42.6,10.6,23.2,0.46,0.0,0.9,0.0,10.6,22.3,0.47,0.46,8.6,10.1,0.85,2.6,10.8,13.3,3.2,1.0,1.2,2.9,3.9,29.7
1991,29,UTA,John Stockton,28,9,9,41.4,6.4,12.0,0.54,1.2,3.0,0.41,5.2,9.0,0.58,0.59,4.1,4.9,0.84,1.1,3.6,4.7,13.8,2.2,0.2,3.6,3.7,18.2
1991,29,UTA,Jeff Malone,29,9,9,39.0,7.9,16.0,0.49,0.0,0.2,0.0,7.9,15.8,0.5,0.49,4.9,5.3,0.92,0.8,3.1,3.9,3.2,1.0,0.1,1.3,2.4,20.7
1991,29,UTA,Mark Eaton,34,9,9,28.3,1.8,3.4,0.52,0.0,0.0,,1.8,3.4,0.52,0.52,0.8,1.3,0.58,1.9,4.3,6.2,0.6,0.1,1.4,0.8,4.6,4.3
1991,29,UTA,Blue Edwards,25,9,9,26.8,4.1,8.6,0.48,0.1,0.2,0.5,4.0,8.3,0.48,0.49,1.8,2.2,0.8,0.8,2.3,3.1,1.8,0.9,0.1,1.7,4.1,10.1
1991,29,UTA,Thurl Bailey,29,9,0,25.3,2.6,7.1,0.36,0.0,0.0,,2.6,7.1,0.36,0.36,2.4,2.8,0.88,1.2,2.3,3.6,1.0,0.3,0.7,1.3,3.0,7.6
1991,29,UTA,Mike Brown,27,9,0,24.8,3.0,6.2,0.48,0.0,0.0,,3.0,6.2,0.48,0.48,3.6,4.2,0.84,2.2,5.1,7.3,0.6,0.3,0.1,1.3,4.0,9.6
1991,29,UTA,Tony Brown,30,4,0,7.3,1.0,2.0,0.5,0.3,0.5,0.5,0.8,1.5,0.5,0.56,0.0,0.0,,0.5,0.3,0.8,0.3,0.0,0.0,0.3,0.5,2.3
1991,29,UTA,Delaney Rudd,28,9,0,6.4,1.0,2.3,0.43,0.4,1.3,0.33,0.6,1.0,0.56,0.52,0.2,0.4,0.5,0.2,0.0,0.2,1.9,0.3,0.0,0.3,0.7,2.7
1991,29,UTA,Darrell Griffith,32,3,0,3.0,1.7,2.3,0.71,0.0,0.0,,1.7,2.3,0.71,0.71,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0,3.3
1991,29,UTA,Walter Palmer,22,2,0,3.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.5,1.0
1991,29,UTA,Andy Toolson,25,2,0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
