PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Hersey Hawkins,24,8,8,41.1,5.9,12.6,0.465,1.8,3.3,0.5379999999999999,4.1,9.4,0.44,0.535,7.4,7.9,0.937,1.0,4.8,5.8,3.4,2.5,1.3,2.0,3.6,20.9
Charles Barkley,27,8,8,40.8,9.3,15.6,0.5920000000000001,0.3,2.5,0.1,9.0,13.1,0.6859999999999999,0.6,6.1,9.4,0.653,3.9,6.6,10.5,6.0,1.9,0.4,3.1,2.9,24.9
Armen Gilliam,26,8,8,35.9,6.0,13.0,0.462,0.0,0.0,,6.0,13.0,0.462,0.462,4.9,5.8,0.848,1.8,4.8,6.5,1.3,0.6,0.8,1.9,2.0,16.9
Ron Anderson,32,8,0,27.9,4.4,11.0,0.39799999999999996,0.1,0.6,0.2,4.3,10.4,0.41,0.40299999999999997,2.1,2.4,0.895,1.1,1.5,2.6,2.4,0.8,0.0,1.5,3.0,11.0
Rick Mahorn,32,8,8,26.0,2.5,4.5,0.556,0.0,0.0,,2.5,4.5,0.556,0.556,1.4,1.8,0.7859999999999999,0.9,4.4,5.3,1.8,0.3,0.5,1.0,3.1,6.4
Rickey Green,36,8,8,24.9,3.0,6.9,0.436,0.4,0.5,0.75,2.6,6.4,0.41200000000000003,0.46399999999999997,1.0,1.1,0.889,0.1,1.0,1.1,2.8,0.9,0.0,1.6,1.1,7.4
Andre Turner,26,8,0,23.6,2.6,6.0,0.43799999999999994,0.4,1.1,0.33299999999999996,2.3,4.9,0.462,0.469,1.6,2.0,0.813,0.3,1.4,1.6,4.4,1.4,0.0,1.0,1.5,7.3
Manute Bol,28,8,0,13.6,1.1,2.3,0.5,0.0,0.0,,1.1,2.3,0.5,0.5,0.8,1.1,0.667,0.5,1.9,2.4,0.1,0.1,1.5,0.6,1.8,3.0
Robert Reid,35,7,0,5.9,0.4,1.3,0.33299999999999996,0.0,0.1,0.0,0.4,1.1,0.375,0.33299999999999996,0.0,0.0,,0.1,1.0,1.1,0.3,0.1,0.0,0.3,1.0,0.9
Brian Oliver,22,4,0,3.8,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,1.0,1.5
Dave Hoppen,26,3,0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,2.0
Jayson Williams,22,4,0,2.5,1.0,1.3,0.8,0.0,0.0,,1.0,1.3,0.8,0.8,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.3,2.0
