PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Chris Mullin,27,8,8,45.8,8.6,16.4,0.527,1.1,1.6,0.6920000000000001,7.5,14.8,0.508,0.561,5.4,6.3,0.86,1.1,6.1,7.3,2.9,1.9,1.5,3.1,2.9,23.8
Tim Hardaway,24,9,9,44.0,10.0,20.6,0.486,1.9,5.3,0.354,8.1,15.2,0.5329999999999999,0.532,3.3,4.2,0.789,0.6,3.1,3.7,11.2,3.1,0.8,2.8,2.4,25.2
Mitch Richmond,25,9,9,41.3,9.4,18.8,0.503,0.9,2.7,0.33299999999999996,8.6,16.1,0.531,0.527,2.6,2.7,0.958,1.1,4.1,5.2,2.4,0.6,0.7,1.9,3.1,22.3
Rod Higgins,31,9,3,23.8,2.9,6.8,0.426,0.9,2.9,0.308,2.0,3.9,0.514,0.49200000000000005,2.6,3.1,0.821,1.0,2.2,3.2,2.0,0.2,0.9,0.8,3.1,9.2
Šarūnas Marčiulionis,26,9,0,22.9,4.7,9.3,0.5,0.0,0.1,0.0,4.7,9.2,0.506,0.5,3.9,4.3,0.897,0.9,1.7,2.6,3.0,1.2,0.1,1.6,2.3,13.2
Mario Elie,27,9,7,21.9,3.1,6.2,0.5,0.1,0.1,1.0,3.0,6.1,0.491,0.509,3.0,3.6,0.8440000000000001,1.9,1.7,3.6,1.4,0.6,0.1,1.1,3.6,9.3
Jim Petersen,28,9,4,13.0,1.3,1.9,0.706,0.0,0.0,,1.3,1.9,0.706,0.706,0.6,0.9,0.625,0.4,2.6,3.0,0.3,0.2,0.4,0.2,3.9,3.2
Tom Tolbert,25,9,0,12.9,1.6,3.7,0.424,0.1,0.3,0.33299999999999996,1.4,3.3,0.433,0.439,0.3,1.2,0.273,0.0,2.0,2.0,0.9,0.3,0.4,0.4,3.2,3.6
Alton Lister,32,6,5,12.0,2.0,4.2,0.48,0.0,0.0,,2.0,4.2,0.48,0.48,0.3,0.8,0.4,1.2,3.5,4.7,0.3,0.0,1.2,1.3,2.5,4.3
Tyrone Hill,22,9,0,8.9,1.0,1.6,0.643,0.0,0.1,0.0,1.0,1.4,0.6920000000000001,0.643,0.4,0.7,0.667,0.8,1.8,2.6,0.2,0.3,0.4,0.2,2.8,2.4
Vincent Askew,24,6,0,6.8,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.5,1.0,0.5,0.8,1.0,1.8,0.3,0.3,0.0,0.0,1.0,2.5
Paul Mokeski,34,3,0,2.7,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.7,0.7,0.3,0.3,0.0,0.3,1.3,0.7
