PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Scottie Pippen,25,17,17,41.4,8.4,16.6,0.504,0.2,1.0,0.235,8.1,15.6,0.521,0.511,4.7,5.9,0.792,2.2,6.7,8.9,5.8,2.5,1.1,3.2,3.4,21.6
Michael Jordan,27,17,17,40.5,11.6,22.1,0.524,0.6,1.5,0.385,11.0,20.6,0.534,0.537,7.4,8.7,0.845,1.1,5.3,6.4,8.4,2.4,1.4,2.5,3.1,31.1
Horace Grant,25,17,17,39.2,5.4,9.2,0.583,0.0,0.0,,5.4,9.2,0.583,0.583,2.6,3.5,0.733,3.3,4.8,8.1,2.2,0.9,0.4,1.2,2.6,13.3
Bill Cartwright,33,17,17,30.1,4.1,7.9,0.519,0.0,0.0,,4.1,7.9,0.519,0.519,1.3,1.9,0.688,1.5,3.2,4.7,1.9,0.5,0.4,1.2,3.2,9.5
John Paxson,30,17,17,28.6,3.6,6.9,0.53,0.1,0.8,0.14300000000000002,3.5,6.1,0.583,0.5379999999999999,0.8,0.8,1.0,0.1,1.2,1.4,3.1,0.6,0.0,0.4,1.9,8.2
B.J. Armstrong,23,17,0,16.1,2.1,4.1,0.5,0.2,0.3,0.6,1.9,3.8,0.49200000000000005,0.521,1.2,1.5,0.8,0.3,1.3,1.6,2.5,1.1,0.1,0.8,0.8,5.5
Craig Hodges,30,17,0,12.3,1.9,4.6,0.423,0.6,1.6,0.39299999999999996,1.3,2.9,0.44,0.494,0.2,0.2,0.75,0.0,0.2,0.2,0.6,0.6,0.0,0.6,1.2,4.7
Will Perdue,25,17,0,11.6,1.7,3.1,0.547,0.0,0.0,,1.7,3.1,0.547,0.547,0.7,1.3,0.545,1.9,1.9,3.8,0.2,0.1,0.5,0.8,2.4,4.1
Cliff Levingston,30,17,0,11.3,1.2,2.4,0.512,0.0,0.0,,1.2,2.4,0.512,0.512,0.2,0.4,0.5,1.3,1.1,2.4,0.4,0.6,0.4,0.1,1.6,2.6
Stacey King,24,11,0,7.8,0.7,2.5,0.29600000000000004,0.0,0.1,0.0,0.7,2.4,0.308,0.29600000000000004,0.6,1.0,0.636,0.8,1.2,2.0,0.2,0.1,0.1,0.8,1.4,2.1
Scott Williams,22,12,0,6.0,0.5,1.1,0.462,0.0,0.1,0.0,0.5,1.0,0.5,0.462,0.9,1.7,0.55,0.3,1.3,1.7,0.3,0.1,0.3,0.3,1.3,1.9
Dennis Hopson,25,5,0,3.6,0.4,1.2,0.33299999999999996,0.0,0.0,,0.4,1.2,0.33299999999999996,0.33299999999999996,0.8,1.8,0.444,0.4,0.4,0.8,0.2,0.0,0.2,0.2,0.4,1.6
