PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie Lewis,25,11,11,42.0,8.6,17.7,0.48700000000000004,0.0,0.4,0.0,8.6,17.4,0.49700000000000005,0.48700000000000004,5.1,6.2,0.8240000000000001,1.6,4.5,6.2,2.9,1.1,0.5,1.8,3.0,22.4
Larry Bird,34,10,10,39.6,6.2,15.2,0.408,0.3,2.1,0.14300000000000002,5.9,13.1,0.45,0.418,4.4,5.1,0.863,0.8,6.4,7.2,6.5,1.3,0.3,1.9,2.8,17.1
Kevin McHale,33,11,1,34.2,7.1,13.5,0.527,0.5,1.0,0.545,6.5,12.5,0.526,0.547,6.0,7.3,0.825,1.6,4.9,6.5,1.8,0.5,1.3,1.3,3.8,20.7
Robert Parish,37,10,10,29.6,5.8,9.7,0.598,0.0,0.0,,5.8,9.7,0.598,0.598,4.2,6.1,0.6890000000000001,3.3,5.9,9.2,0.6,0.8,0.7,1.6,3.4,15.8
Brian Shaw,24,11,11,28.7,4.3,9.1,0.47,0.1,0.3,0.33299999999999996,4.2,8.8,0.474,0.475,2.4,2.7,0.867,0.7,2.7,3.5,4.6,0.9,0.1,2.3,3.1,11.0
Dee Brown,22,11,0,25.8,4.8,9.8,0.491,0.0,0.5,0.0,4.8,9.4,0.515,0.491,2.5,3.1,0.8240000000000001,0.8,3.3,4.1,3.7,1.0,0.5,2.0,2.9,12.2
Kevin Gamble,25,11,11,21.6,2.6,5.5,0.483,0.0,0.0,,2.6,5.5,0.483,0.483,0.7,1.1,0.667,0.3,0.9,1.2,1.7,0.4,0.2,0.6,2.2,6.0
Ed Pinckney,27,11,0,15.5,1.5,1.9,0.762,0.0,0.0,,1.5,1.9,0.762,0.762,1.5,1.9,0.81,2.1,1.5,3.6,0.2,0.5,0.2,0.2,1.5,4.5
Derek Smith,29,10,0,8.6,0.9,2.1,0.429,0.0,0.1,0.0,0.9,2.0,0.45,0.429,1.1,1.4,0.7859999999999999,0.2,0.7,0.9,0.5,0.3,0.1,0.8,2.0,2.9
Joe Kleine,29,5,1,6.2,0.8,1.8,0.444,0.0,0.0,,0.8,1.8,0.444,0.444,0.0,0.0,,1.0,1.2,2.2,0.2,0.0,0.0,0.4,1.4,1.6
Stojko Vranković,27,1,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
Michael Smith,25,2,0,3.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0
