Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,3,563,NJN,New Jersey Nets,Derrick Coleman,"June 21, 1967",23.0,NBA,PF,74.0,68.0,2602.0,7.1,15.2,0.47,0.2,0.5,0.34,6.9,14.7,0.47,4.5,6.1,0.73,3.7,6.8,10.5,2.3,1.0,1.4,3.0,3.0,18.9
1992,3,563,NJN,New Jersey Nets,Derrick Coleman,"June 21, 1967",24.0,NBA,PF,65.0,58.0,2207.0,7.9,15.6,0.5,0.4,1.2,0.3,7.5,14.4,0.52,4.9,6.4,0.76,3.3,6.8,10.1,3.3,0.9,1.6,4.0,2.7,21.0
1993,3,563,NJN,New Jersey Nets,Derrick Coleman,"June 21, 1967",25.0,NBA,PF,76.0,73.0,2759.0,7.4,16.0,0.46,0.3,1.3,0.23,7.1,14.7,0.48,5.5,6.8,0.81,3.2,7.9,11.1,3.6,1.2,1.6,3.2,2.7,20.5
1994,3,563,NJN,New Jersey Nets,Derrick Coleman,"June 21, 1967",26.0,NBA,PF,77.0,77.0,2778.0,7.0,15.7,0.45,0.5,1.6,0.31,6.5,14.1,0.46,5.7,7.3,0.77,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2
1995,3,563,NJN,New Jersey Nets,Derrick Coleman,"June 21, 1967",27.0,NBA,PF,56.0,54.0,2103.0,6.4,15.0,0.42,0.5,2.1,0.23,5.9,12.9,0.45,6.4,8.4,0.77,2.9,7.3,10.1,3.2,0.6,1.6,2.9,2.8,19.6
1996,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",28.0,NBA,PF,11.0,11.0,294.0,5.9,14.4,0.41,0.9,2.6,0.33,5.0,11.9,0.42,2.4,3.9,0.62,1.6,7.2,8.8,3.8,0.5,1.2,3.4,3.7,15.1
1997,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",29.0,NBA,PF,57.0,54.0,2102.0,6.2,14.3,0.44,0.5,2.0,0.27,5.7,12.3,0.46,4.7,6.3,0.74,2.7,7.1,9.8,3.3,0.9,1.3,3.2,2.8,17.7
1998,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",30.0,NBA,PF,59.0,58.0,2135.0,6.0,14.6,0.41,0.4,1.7,0.26,5.6,13.0,0.43,5.1,6.6,0.77,2.5,7.4,9.9,2.4,0.8,1.1,2.6,2.4,17.5
1999,4,563,CHO,Charlotte Hornets,Derrick Coleman,"June 21, 1967",31.0,NBA,PF,37.0,29.0,1178.0,5.1,12.4,0.41,0.2,1.0,0.21,4.9,11.4,0.43,4.4,5.8,0.75,2.3,7.7,10.0,2.4,0.7,1.3,2.8,2.9,14.9
2000,4,563,CHO,Charlotte Hornets,Derrick Coleman,"June 21, 1967",32.0,NBA,PF,74.0,64.0,2347.0,6.8,15.0,0.46,0.8,2.2,0.36,6.1,12.9,0.47,4.5,5.8,0.78,1.9,7.8,9.7,2.7,0.5,2.0,2.7,3.0,19.0
2001,4,563,CHO,Charlotte Hornets,Derrick Coleman,"June 21, 1967",33.0,NBA,PF,34.0,3.0,683.0,5.1,13.4,0.38,1.1,2.7,0.39,4.1,10.8,0.38,3.3,4.8,0.68,2.4,7.3,9.7,2.1,0.5,1.1,2.2,2.8,14.6
2002,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",34.0,NBA,PF,58.0,58.0,2080.0,5.7,12.7,0.45,0.5,1.4,0.34,5.2,11.3,0.46,3.2,3.9,0.82,2.9,5.9,8.8,1.7,0.7,0.9,2.1,2.7,15.1
2003,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",35.0,NBA,C,64.0,35.0,1742.0,4.6,10.3,0.45,0.5,1.4,0.33,4.2,8.9,0.47,2.8,3.5,0.78,3.1,6.2,9.3,1.8,1.1,1.4,2.0,3.5,12.4
2004,23,563,PHI,Philadelphia 76Ers,Derrick Coleman,"June 21, 1967",36.0,NBA,C,34.0,30.0,843.0,4.6,11.1,0.41,0.3,1.5,0.22,4.2,9.5,0.44,2.1,2.8,0.75,1.9,6.3,8.2,2.0,1.0,1.1,2.4,3.4,11.6
2005,9,563,DET,Detroit Pistons,Derrick Coleman,"June 21, 1967",37.0,NBA,C,5.0,0.0,50.0,2.2,10.1,0.21,0.0,1.4,0.0,2.2,8.6,0.25,2.2,2.2,1.0,2.2,8.6,10.8,0.0,0.0,0.0,1.4,4.3,6.5
