PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Andre Miller,25,81,3023,21.8,0.5379999999999999,0.083,0.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,,8.7,1.5,10.3,0.163,,4.3,-0.3,3.9,4.5
Wesley Person,30,78,2793,16.3,0.589,0.341,0.131,2.1,10.2,6.2,10.8,1.5,1.0,6.9,17.6,,6.1,0.8,6.9,0.11900000000000001,,2.6,-0.8,1.8,2.7
Lamond Murray,28,71,2312,16.7,0.534,0.24100000000000002,0.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,,2.9,1.3,4.1,0.086,,1.8,-1.3,0.5,1.5
Jumaine Jones,22,81,2142,13.2,0.501,0.263,0.106,6.9,19.8,13.4,8.9,1.9,1.6,10.5,16.1,,1.5,1.8,3.3,0.07400000000000001,,-0.4,-0.2,-0.6,0.7
Ricky Davis,22,82,1954,15.9,0.539,0.045,0.318,3.8,10.7,7.3,16.6,1.9,0.9,14.3,24.4,,1.9,0.8,2.8,0.068,,0.1,-1.1,-1.0,0.5
Chris Mihm,22,74,1659,10.0,0.47,0.013000000000000001,0.34,9.5,18.2,13.9,2.4,0.6,3.9,13.8,19.4,,-0.5,1.1,0.7,0.019,,-5.0,-1.8,-6.9,-2.0
Zydrunas Ilgauskas,26,62,1329,17.4,0.501,0.009000000000000001,0.48700000000000004,12.1,17.3,14.8,9.4,0.7,4.6,12.0,27.0,,1.5,1.0,2.5,0.08900000000000001,,-1.3,-1.6,-2.9,-0.3
Brian Skinner,25,65,1107,11.3,0.569,0.0,0.488,10.0,19.8,14.9,2.3,1.2,4.0,17.6,9.9,,1.0,1.0,1.9,0.084,,-2.4,-0.1,-2.4,-0.1
Tyrone Hill,33,26,810,10.1,0.46,0.005,0.5660000000000001,11.6,28.0,19.9,4.3,1.1,1.2,17.4,15.6,,-0.1,0.7,0.6,0.036000000000000004,,-3.5,-1.4,-4.9,-0.6
Michael Doleac,24,42,705,8.8,0.46799999999999997,0.0,0.24600000000000002,7.9,20.0,14.0,5.6,1.1,1.1,15.1,15.9,,-0.1,0.4,0.3,0.022000000000000002,,-4.4,-1.3,-5.6,-0.6
Bimbo Coles,33,47,693,8.8,0.45899999999999996,0.13699999999999998,0.253,2.1,7.2,4.7,23.3,1.0,0.4,16.0,12.8,,0.4,0.0,0.4,0.027000000000000003,,-3.0,-1.6,-4.5,-0.4
Bryant Stith,31,50,665,11.1,0.493,0.36200000000000004,0.27699999999999997,3.6,11.4,7.5,9.9,2.3,0.7,12.5,16.6,,0.3,0.4,0.7,0.047,,-1.5,-0.5,-2.1,0.0
Trajan Langdon,25,44,477,13.5,0.5329999999999999,0.42,0.261,3.2,10.3,6.8,21.1,1.4,0.8,16.9,22.7,,0.4,0.1,0.6,0.055,,0.2,-1.5,-1.3,0.1
DeSagana Diop,20,18,109,3.2,0.401,0.0,0.172,5.4,12.8,9.2,7.3,0.5,6.7,27.8,18.2,,-0.4,0.1,-0.3,-0.124,,-9.4,-0.2,-9.5,-0.2
Jeff Trepagnier,22,12,77,8.4,0.345,0.043,0.304,4.6,13.6,9.2,23.9,5.5,3.8,29.7,22.1,,-0.3,0.1,-0.2,-0.114,,-5.0,4.0,-1.1,0.0
