PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Shane Battier,23,78,3097,13.9,0.518,0.287,0.294,6.5,8.6,7.5,11.9,2.1,1.8,12.5,18.2,,2.7,2.1,4.8,0.07400000000000001,,0.2,0.3,0.5,1.9
Pau Gasol,21,82,3007,19.5,0.5660000000000001,0.005,0.44799999999999995,8.8,18.2,13.5,13.8,0.7,3.9,15.0,22.6,,4.8,2.8,7.6,0.121,,1.5,0.2,1.7,2.8
Jason Williams,26,65,2236,15.1,0.466,0.43700000000000006,0.10300000000000001,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,,-0.6,1.5,0.9,0.02,,1.2,-1.3,-0.1,1.1
Grant Long,35,66,1868,7.7,0.475,0.044000000000000004,0.319,1.9,11.9,6.9,11.5,1.8,0.4,19.0,13.2,,-1.0,1.2,0.2,0.004,,-4.8,0.2,-4.6,-1.2
Stromile Swift,22,68,1805,17.2,0.539,0.005,0.499,10.0,16.6,13.3,5.0,1.5,4.3,14.1,21.8,,1.7,2.0,3.7,0.099,,-1.0,0.0,-1.0,0.4
Rodney Buford,24,63,1769,10.1,0.47,0.11800000000000001,0.135,3.3,13.9,8.6,7.0,1.3,0.5,9.1,17.8,,-0.2,1.0,0.8,0.022000000000000002,,-3.0,-1.1,-4.2,-1.0
Lorenzen Wright,26,43,1251,14.8,0.478,0.004,0.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,,0.0,1.4,1.4,0.055,,-1.5,-1.6,-3.2,-0.4
Tony Massenburg,34,73,1247,11.4,0.503,0.003,0.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,,0.3,1.2,1.5,0.059000000000000004,,-3.9,-0.7,-4.6,-0.8
Brevin Knight,26,53,1151,14.9,0.48200000000000004,0.024,0.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,,0.2,1.2,1.4,0.057999999999999996,,-2.0,0.9,-1.0,0.3
Will Solomon,23,62,872,8.8,0.442,0.489,0.221,1.5,7.2,4.3,17.8,2.1,0.6,14.6,22.1,,-0.9,0.5,-0.5,-0.027000000000000003,,-3.3,-1.1,-4.4,-0.5
Eddie Gill,23,23,384,9.2,0.531,0.239,0.424,2.0,6.1,4.1,20.6,1.5,0.5,23.7,16.9,,0.0,0.1,0.1,0.011000000000000001,,-3.4,-1.3,-4.8,-0.3
Antonis Fotsis,20,28,320,11.3,0.479,0.221,0.192,8.7,12.9,10.8,5.3,1.5,2.4,15.7,19.0,,-0.1,0.2,0.1,0.017,,-2.0,-1.4,-3.4,-0.1
Isaac Austin,32,21,307,7.8,0.405,0.033,0.043,4.0,21.8,12.9,7.0,1.5,1.1,10.5,15.5,,-0.3,0.3,0.0,0.003,,-5.7,0.3,-5.4,-0.3
Nick Anderson,34,15,219,4.9,0.375,0.632,0.11800000000000001,0.5,16.3,8.4,10.2,1.4,1.9,14.9,19.5,,-0.6,0.2,-0.4,-0.08,,-5.2,-0.6,-5.9,-0.2
Michael Dickerson,26,4,124,6.4,0.425,0.43799999999999994,0.125,2.7,8.1,5.4,12.1,1.3,0.6,13.6,21.5,,-0.2,0.0,-0.1,-0.05,,-3.9,-0.9,-4.8,-0.1
Isaac Fontaine,26,6,75,-0.9,0.331,0.35700000000000004,0.429,0.0,7.4,3.7,7.8,0.0,0.0,19.4,12.5,,-0.2,0.0,-0.2,-0.11199999999999999,,-7.3,-2.4,-9.7,-0.1
Elliot Perry,32,2,48,5.3,0.506,0.0,0.2,0.0,9.3,4.6,23.7,3.3,0.0,39.1,16.9,,-0.1,0.0,-0.1,-0.087,,-8.6,0.5,-8.1,-0.1
