SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2002,21,SEA,Gary Payton,33,82,3301,22.9,0.53,0.15,0.21,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,,10.1,2.5,12.6,0.18,,5.2,-0.2,5.1,5.9
2002,21,SEA,Brent Barry,30,81,3040,19.3,0.65,0.49,0.3,2.3,14.6,8.6,21.3,2.6,0.9,15.6,16.2,,8.8,3.3,12.1,0.19,,3.8,1.6,5.5,5.8
2002,21,SEA,Rashard Lewis,22,71,2585,18.5,0.56,0.32,0.21,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,,5.9,2.7,8.6,0.16,,3.1,-0.1,3.0,3.2
2002,21,SEA,Desmond Mason,24,75,2420,13.4,0.53,0.08,0.31,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,,3.0,1.6,4.7,0.09,,-0.7,-0.9,-1.7,0.2
2002,21,SEA,Vin Baker,30,55,1710,14.1,0.52,0.01,0.35,11.8,12.3,12.1,7.0,0.7,1.6,14.5,23.8,,1.3,0.9,2.2,0.06,,-1.4,-2.3,-3.7,-0.7
2002,21,SEA,Vladimir RadmanoviA,21,61,1230,12.7,0.53,0.44,0.2,4.4,17.4,11.0,9.8,2.5,1.5,15.7,17.3,,0.6,1.5,2.1,0.08,,-0.2,0.8,0.6,0.8
2002,21,SEA,Predrag Drobnjak,26,64,1174,12.7,0.49,0.0,0.18,7.7,14.2,11.0,6.9,0.9,2.0,10.3,19.7,,0.8,0.8,1.6,0.06,,-2.0,-1.5,-3.4,-0.4
2002,21,SEA,Art Long,29,63,989,10.7,0.51,0.0,0.35,13.0,16.9,15.0,6.2,1.2,2.1,18.3,16.2,,0.4,0.9,1.4,0.07,,-3.9,-0.9,-4.8,-0.7
2002,21,SEA,Earl Watson,22,64,964,11.6,0.51,0.21,0.17,3.9,6.2,5.1,18.8,3.4,0.4,18.3,13.4,,0.7,0.8,1.5,0.08,,-1.8,1.6,-0.2,0.4
2002,21,SEA,Jerome James,26,56,949,11.9,0.5,0.0,0.22,11.3,17.5,14.4,3.9,1.4,6.9,19.8,18.3,,-0.4,1.3,0.9,0.04,,-5.2,1.0,-4.3,-0.5
2002,21,SEA,Shammond Williams,26,50,603,14.3,0.53,0.39,0.2,3.2,9.0,6.2,21.0,1.9,0.3,14.3,18.9,,0.8,0.3,1.2,0.1,,1.3,-0.7,0.6,0.4
2002,21,SEA,Calvin Booth,25,15,279,11.9,0.5,0.0,0.29,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,,0.2,0.3,0.5,0.08,,-3.3,0.2,-3.0,0.0
2002,21,SEA,Olumide Oyedeji,20,36,221,11.2,0.56,0.0,0.44,14.7,27.3,21.1,2.6,1.0,0.7,22.3,13.2,,0.2,0.3,0.4,0.1,,-3.3,-1.9,-5.2,-0.2
2002,21,SEA,Randy Livingston,26,13,176,12.0,0.35,0.15,0.2,6.2,10.5,8.4,21.0,2.8,0.9,3.3,16.1,,0.1,0.2,0.2,0.06,,-1.7,0.9,-0.8,0.1
2002,21,SEA,Ansu Sesay,25,9,142,15.5,0.55,0.0,0.46,5.9,10.6,8.3,8.9,1.1,1.1,3.6,17.9,,0.4,0.1,0.5,0.16,,-0.4,-1.4,-1.8,0.0
2002,21,SEA,Antonio Harvey,31,5,47,7.8,0.35,0.0,0.17,12.8,9.9,11.3,15.1,1.1,4.8,18.9,15.7,,0.0,0.0,0.0,-0.01,,-4.1,1.0,-3.1,0.0
