Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,3,NJN,New Jersey Nets,Jason Kidd,29,80,80,2989,6.2,15.0,0.41,1.5,4.5,0.34,4.7,10.5,0.44,4.1,4.9,0.84,1.3,4.7,6.1,8.6,2.2,0.3,3.6,1.5,18.0
2003,3,NJN,New Jersey Nets,Richard Jefferson,22,80,80,2879,5.7,11.4,0.5,0.1,0.3,0.25,5.6,11.1,0.51,4.1,5.5,0.74,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5
2003,3,NJN,New Jersey Nets,Kenyon Martin,25,77,77,2628,7.0,14.8,0.47,0.1,0.6,0.21,6.8,14.2,0.48,3.5,5.4,0.65,2.2,6.5,8.8,2.5,1.3,1.0,2.6,4.0,17.6
2003,3,NJN,New Jersey Nets,Lucious Harris,32,77,25,1973,5.4,13.2,0.41,0.9,2.5,0.35,4.6,10.7,0.43,2.8,3.4,0.8,1.1,3.1,4.2,2.8,1.0,0.1,1.3,1.7,14.5
2003,3,NJN,New Jersey Nets,Kerry Kittles,28,65,57,1951,6.1,13.1,0.47,1.4,4.0,0.36,4.7,9.1,0.52,2.0,2.5,0.78,1.0,3.7,4.6,3.1,1.9,0.6,1.0,2.0,15.6
2003,3,NJN,New Jersey Nets,Jason Collins,24,81,66,1900,2.7,6.4,0.41,0.0,0.1,0.0,2.7,6.3,0.42,3.4,4.5,0.76,2.6,4.4,7.0,1.6,0.9,0.8,1.6,4.8,8.7
2003,3,NJN,New Jersey Nets,Aaron Williams,31,81,0,1597,4.5,9.9,0.45,0.0,0.0,0.0,4.5,9.9,0.45,2.3,2.9,0.78,3.1,4.4,7.5,2.0,0.6,1.3,1.9,4.6,11.3
2003,3,NJN,New Jersey Nets,Rodney Rogers,31,68,0,1303,5.1,12.6,0.4,1.2,3.6,0.33,3.8,8.9,0.43,1.9,2.5,0.76,1.7,5.6,7.3,3.0,1.4,0.9,2.5,5.3,13.2
2003,3,NJN,New Jersey Nets,Anthony Johnson,28,66,2,842,4.4,9.9,0.45,0.6,1.5,0.37,3.8,8.4,0.46,2.2,3.2,0.69,0.6,2.8,3.3,3.7,1.6,0.2,1.8,4.0,11.5
2003,3,NJN,New Jersey Nets,Brian Scalabrine,24,59,7,724,3.4,8.4,0.4,0.7,1.9,0.36,2.7,6.5,0.42,1.5,1.8,0.83,2.0,5.0,7.0,2.3,0.8,0.9,2.3,3.8,9.0
2003,3,NJN,New Jersey Nets,Dikembe Mutombo,36,24,16,514,3.4,9.2,0.37,0.0,0.0,,3.4,9.2,0.37,2.8,3.9,0.73,3.8,6.9,10.7,1.3,0.3,2.6,2.4,3.8,9.7
2003,3,NJN,New Jersey Nets,Tamar Slay,22,36,0,274,5.1,13.5,0.38,0.9,3.3,0.28,4.2,10.2,0.41,0.9,1.3,0.7,1.1,3.0,4.1,1.8,1.8,0.4,2.6,4.1,12.1
2003,3,NJN,New Jersey Nets,Chris Childs,35,12,0,106,2.0,6.8,0.3,0.3,2.0,0.17,1.7,4.8,0.36,0.7,1.0,0.67,1.0,0.7,1.7,5.4,2.7,0.3,2.0,5.8,5.1
2003,3,NJN,New Jersey Nets,Brandon Armstrong,22,17,0,69,4.7,14.1,0.33,0.5,3.1,0.17,4.2,11.0,0.38,2.6,3.1,0.83,0.0,2.1,2.1,1.0,1.6,0.5,2.6,4.2,12.5
2003,3,NJN,New Jersey Nets,Donny Marshall,30,3,0,6,0.0,18.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0
