SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,19,NOH,Jamal Mashburn,30,82,81,3321,7.3,17.2,0.42,1.3,3.3,0.39,6.0,13.9,0.43,3.4,4.0,0.85,0.7,4.7,5.4,5.0,0.9,0.2,2.5,2.1,19.2
2003,19,NOH,David Wesley,32,73,73,2710,6.0,13.8,0.43,1.8,4.2,0.42,4.2,9.6,0.44,2.5,3.1,0.78,0.5,1.8,2.3,3.3,1.4,0.1,1.8,2.3,16.2
2003,19,NOH,P.J. Brown,33,78,78,2609,4.4,8.3,0.53,0.0,0.0,0.0,4.4,8.3,0.53,2.7,3.2,0.84,3.4,6.3,9.7,2.0,0.9,1.1,1.4,2.8,11.5
2003,19,NOH,Jamaal Magloire,24,82,82,2443,4.5,9.4,0.48,0.0,0.0,0.0,4.5,9.3,0.48,3.4,4.7,0.72,3.8,6.8,10.7,1.3,0.7,1.6,2.3,4.1,12.4
2003,19,NOH,Baron Davis,23,50,47,1889,6.3,15.2,0.42,1.9,5.4,0.35,4.4,9.8,0.45,1.8,2.5,0.71,1.1,2.5,3.5,6.1,1.7,0.4,2.7,2.8,16.3
2003,19,NOH,George Lynch,32,81,32,1497,3.5,8.6,0.41,0.7,1.9,0.35,2.9,6.7,0.42,1.0,1.8,0.55,3.3,5.1,8.5,2.5,1.6,0.5,1.3,3.3,8.7
2003,19,NOH,Courtney Alexander,25,66,7,1360,5.1,13.4,0.38,0.5,1.5,0.33,4.6,11.9,0.39,3.1,3.9,0.81,1.0,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8
2003,19,NOH,Stacey Augmon,34,70,3,862,3.3,8.0,0.41,0.0,0.3,0.0,3.3,7.7,0.43,2.3,3.0,0.75,1.1,3.9,5.0,2.9,1.1,0.4,1.7,3.3,8.9
2003,19,NOH,Robert Traylor,25,69,0,851,4.4,10.0,0.44,0.0,0.1,0.33,4.4,9.9,0.44,2.4,3.7,0.65,4.6,6.5,11.1,2.1,1.9,1.6,2.2,6.5,11.3
2003,19,NOH,Elden Campbell,34,41,1,685,5.3,13.0,0.41,0.0,0.1,0.0,5.3,12.9,0.41,4.9,6.0,0.81,1.8,5.7,7.5,2.2,1.3,1.6,2.2,5.4,15.5
2003,19,NOH,JerA´me MoA¯so,24,51,1,644,5.0,9.6,0.52,0.0,0.0,,5.0,9.6,0.52,1.5,2.3,0.66,3.3,6.7,10.0,1.2,1.1,2.5,2.6,4.9,11.5
2003,19,NOH,Kenny Anderson,32,23,1,446,4.9,12.1,0.41,0.1,0.2,0.5,4.8,11.9,0.4,1.3,1.8,0.73,1.1,2.5,3.6,6.2,1.5,0.3,3.4,3.5,11.2
2003,19,NOH,Robert Pack,33,28,4,440,4.3,10.6,0.4,0.0,0.4,0.0,4.3,10.1,0.42,3.4,4.5,0.74,0.9,3.3,4.2,6.6,2.0,0.0,3.3,2.9,11.9
2003,19,NOH,Bryce Drew,28,13,0,79,3.6,12.3,0.3,1.4,3.2,0.43,2.3,9.1,0.25,0.0,0.0,,1.8,4.1,5.9,5.0,0.9,0.0,1.4,0.9,8.7
2003,19,NOH,Kirk Haston,23,12,0,57,1.3,10.7,0.12,0.0,1.9,0.0,1.3,8.8,0.14,1.3,2.5,0.5,0.0,4.4,4.4,1.9,0.0,3.2,4.4,6.3,3.8
2003,19,NOH,Randy Livingston,27,2,0,12,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,6.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0
