Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,19,2855,NOH,New Orleans Hornets,23.0,NBA,PF,42.0,10.0,630.0,4.9,10.9,0.45,0.0,0.1,0.0,4.9,10.8,0.46,4.5,5.3,0.84,4.2,6.6,10.9,1.0,0.9,0.6,2.1,6.7,14.3,,110.0,107.0
2013,19,2855,NOH,New Orleans Hornets,24.0,NBA,SF,59.0,9.0,646.0,4.4,8.9,0.5,0.0,0.0,,4.4,8.9,0.5,3.6,5.0,0.73,3.7,6.0,9.7,1.4,0.9,0.6,1.2,6.5,12.5,,121.0,112.0
2014,19,2855,NOP,New Orleans Pelicans,25.0,NBA,SF,5.0,0.0,42.0,2.5,11.2,0.22,0.0,0.0,,2.5,11.2,0.22,2.5,5.0,0.5,2.5,6.2,8.7,3.7,0.0,0.0,2.5,5.0,7.4,,70.0,116.0
2015,31,2855,TOT,Total After Trade,26.0,NBA,"PF,SF",62.0,37.0,1490.0,6.3,15.4,0.41,0.2,0.8,0.32,6.1,14.6,0.42,2.5,3.4,0.73,2.3,4.5,6.8,2.4,1.3,0.3,2.6,3.5,15.4,,91.0,112.0
2015,21,2855,OKC,Oklahoma City Thunder,26.0,NBA,SF,22.0,13.0,450.0,5.0,14.0,0.36,0.0,0.1,0.0,5.0,13.9,0.36,2.6,3.7,0.7,3.1,5.2,8.4,2.2,1.2,0.0,1.9,4.2,12.6,,91.0,109.0
2015,20,2855,NYK,New York Knicks,26.0,NBA,PF,40.0,24.0,1040.0,6.9,16.0,0.43,0.4,1.1,0.33,6.6,14.9,0.44,2.5,3.3,0.74,1.9,4.2,6.1,2.5,1.3,0.4,2.9,3.2,16.7,,92.0,113.0
2016,20,2855,NYK,New York Knicks,27.0,NBA,PF,59.0,5.0,1313.0,6.6,15.0,0.44,1.7,4.3,0.4,4.9,10.7,0.46,4.0,4.7,0.86,1.3,3.8,5.1,2.1,0.9,0.3,2.2,4.3,18.9,,107.0,112.0
2017,20,2855,NYK,New York Knicks,28.0,NBA,PF,46.0,15.0,968.0,5.0,12.6,0.4,2.0,4.4,0.45,3.0,8.2,0.37,2.2,2.6,0.84,1.7,5.7,7.3,1.8,1.1,0.3,1.3,4.4,14.2,,108.0,114.0
2018,20,2855,NYK,New York Knicks,29.0,NBA,PF,73.0,31.0,1353.0,3.7,9.8,0.38,1.8,4.5,0.4,1.9,5.2,0.36,1.6,1.9,0.83,1.6,4.8,6.4,1.6,1.1,0.5,1.5,4.9,10.9,,103.0,113.0
2019,20,2855,NYK,New York Knicks,30.0,NBA,PF,46.0,17.0,783.0,4.8,12.1,0.4,1.4,4.9,0.28,3.4,7.3,0.48,1.7,2.2,0.75,1.3,5.9,7.2,1.7,1.0,0.4,1.5,5.1,12.6,,97.0,116.0
2020,3,2855,BRK,Brooklyn Nets,31.0,NBA,PF,7.0,4.0,98.0,3.9,11.1,0.35,1.9,6.3,0.31,1.9,4.8,0.4,1.9,1.9,1.0,1.0,5.3,6.3,2.9,0.0,0.0,2.9,5.3,11.6,,91.0,115.0
