Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,22.0,SEA,NBA,C,78.0,27.0,1584.0,8.2,14.7,0.557,0.0,0.0,0.0,8.2,14.7,0.558,5.7,8.0,0.715,4.5,7.7,12.1,2.4,0.5,1.0,3.5,6.3,22.2,,112.0,109.0
1986,23.0,SEA,NBA,C,77.0,42.0,1705.0,7.3,12.8,0.57,0.0,0.1,0.5,7.3,12.8,0.57,5.0,7.1,0.713,4.0,7.6,11.6,2.4,0.5,0.8,3.2,6.3,19.7,,115.0,107.0
1987,24.0,PHI,NBA,C,81.0,79.0,2817.0,6.8,12.6,0.545,0.0,0.1,0.0,6.8,12.5,0.548,4.4,6.1,0.719,3.2,7.5,10.7,2.0,0.6,1.1,2.7,4.7,18.1,,114.0,110.0
1988,25.0,TOT,NBA,C,70.0,55.0,2114.0,8.1,15.0,0.537,0.0,0.0,0.0,8.1,15.0,0.539,3.4,5.0,0.674,3.4,7.4,10.8,2.7,0.7,0.5,2.6,5.4,19.5,,111.0,111.0
1988,25.0,PHI,NBA,C,23.0,17.0,601.0,5.9,11.5,0.514,0.0,0.0,,5.9,11.5,0.514,3.1,4.4,0.698,4.1,7.9,12.0,2.2,1.2,0.7,2.9,6.2,14.9,,107.0,110.0
1988,25.0,NJN,NBA,C,47.0,38.0,1513.0,8.9,16.4,0.543,0.0,0.1,0.0,8.9,16.4,0.545,3.5,5.2,0.667,3.1,7.3,10.4,3.0,0.6,0.5,2.4,5.1,21.3,,112.0,111.0
1989,26.0,HOU,NBA,C,81.0,0.0,1257.0,6.3,13.2,0.481,0.0,0.2,0.0,6.3,13.0,0.487,3.3,4.8,0.674,3.3,6.5,9.8,2.0,0.7,0.9,2.6,7.2,15.9,,104.0,107.0
1990,27.0,HOU,NBA,C,18.0,0.0,116.0,4.1,11.9,0.345,0.0,0.0,,4.1,11.9,0.345,4.1,7.8,0.526,3.3,7.8,11.0,1.2,1.2,0.4,4.1,9.8,12.3,,78.0,104.0
1991,28.0,ATL,NBA,C,56.0,7.0,689.0,6.6,13.2,0.497,0.0,0.2,0.0,6.6,13.0,0.505,4.7,6.4,0.733,4.0,7.7,11.7,2.3,0.8,1.0,3.2,6.4,17.8,,108.0,111.0
1992,29.0,NYK,NBA,C,22.0,0.0,108.0,6.7,15.8,0.424,0.0,0.0,,6.7,15.8,0.424,6.7,10.0,0.667,6.7,9.6,16.3,4.3,1.0,0.0,3.8,8.6,20.1,,105.0,104.0
