Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2017,27,2088,SAS,San Antonio Spurs,Dejounte Murray,"September 19, 1996",20.0,NBA,PG,38,8,322,50,116,0.43,9,23,0.39,41,93,0.44,0.47,21,30,0.7,6,36,42,48,8,6,38,29,130,0
2018,27,2088,SAS,San Antonio Spurs,Dejounte Murray,"September 19, 1996",21.0,NBA,PG,81,48,1743,270,609,0.44,9,34,0.26,261,575,0.45,0.45,105,148,0.71,110,349,459,231,97,31,134,151,654,0
2020,27,2088,SAS,San Antonio Spurs,Dejounte Murray,"September 19, 1996",23.0,NBA,PG,66,58,1687,294,637,0.46,41,111,0.37,253,526,0.48,0.49,91,114,0.8,69,314,383,271,111,17,125,143,720,0
2021,27,2088,SAS,San Antonio Spurs,Dejounte Murray,"September 19, 1996",24.0,NBA,PG,25,25,764,150,339,0.44,26,81,0.32,124,258,0.48,0.48,41,52,0.79,16,160,176,125,39,2,45,56,367,2
