PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Jim Jackson,24,51,51,38.9,9.5,20.1,0.47200000000000003,0.7,2.2,0.318,8.8,18.0,0.49,0.489,6.0,7.5,0.805,2.4,2.7,5.1,3.7,0.5,0.2,3.1,1.8,25.7
Jamal Mashburn,22,80,80,37.3,8.5,19.6,0.436,1.4,4.3,0.32799999999999996,7.1,15.3,0.466,0.47200000000000003,5.6,7.6,0.7390000000000001,1.5,2.7,4.1,3.7,1.0,0.1,2.9,2.4,24.1
Jason Kidd,21,79,79,33.8,4.2,10.8,0.385,0.9,3.3,0.272,3.3,7.6,0.433,0.426,2.4,3.5,0.698,1.9,3.5,5.4,7.7,1.9,0.3,3.2,1.8,11.7
Popeye Jones,24,80,80,29.8,4.7,10.5,0.44299999999999995,0.0,0.2,0.083,4.6,10.3,0.449,0.444,1.0,1.6,0.645,4.1,6.4,10.6,2.0,0.4,0.3,1.6,3.3,10.3
Lorenzo Williams,25,82,81,29.1,1.8,3.7,0.47700000000000004,0.0,0.0,,1.8,3.7,0.47700000000000004,0.47700000000000004,0.5,1.2,0.376,3.5,4.9,8.4,1.5,0.6,1.8,1.3,3.7,4.0
Roy Tarpley,30,55,1,24.6,5.3,11.1,0.479,0.1,0.3,0.278,5.2,10.8,0.485,0.483,1.9,2.2,0.836,2.6,5.6,8.2,1.1,0.8,1.0,2.0,2.8,12.6
Lucious Harris,24,79,31,21.5,3.5,7.7,0.45899999999999996,0.7,1.8,0.387,2.8,5.9,0.48100000000000004,0.504,1.7,2.2,0.8,1.1,1.7,2.8,1.7,0.7,0.2,1.0,1.3,9.5
Scott Brooks,29,31,0,20.1,2.9,6.8,0.433,0.5,1.7,0.327,2.4,5.1,0.46799999999999997,0.474,1.5,1.9,0.7929999999999999,0.4,1.3,1.7,3.0,0.8,0.1,1.1,1.4,7.9
George McCloud,27,42,3,19.1,3.4,7.8,0.439,0.8,2.1,0.382,2.6,5.7,0.46,0.491,1.9,2.3,0.833,2.0,1.5,3.5,1.3,0.5,0.2,1.0,1.7,9.6
Doug Smith,25,63,0,13.1,2.1,5.0,0.41700000000000004,0.0,0.2,0.083,2.1,4.8,0.43,0.419,0.9,1.2,0.76,0.7,1.6,2.3,0.7,0.5,0.4,0.6,2.1,5.1
Terry Davis,27,46,2,12.6,1.1,2.5,0.434,0.0,0.0,0.0,1.1,2.4,0.441,0.434,0.9,1.4,0.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,3.0
Donald Hodge,25,54,0,11.7,1.5,3.8,0.40700000000000003,0.1,0.3,0.28600000000000003,1.5,3.5,0.41600000000000004,0.41700000000000004,0.7,0.9,0.765,0.7,1.5,2.3,0.8,0.2,0.3,0.7,2.0,3.9
Morlon Wiley,28,38,2,10.7,1.2,2.9,0.423,0.8,2.0,0.387,0.5,0.9,0.5,0.5539999999999999,0.2,0.3,0.7,0.2,0.9,1.0,1.8,0.6,0.0,0.5,1.2,3.4
Tony Dumas,22,58,0,10.6,1.7,4.3,0.384,0.4,1.3,0.301,1.3,3.1,0.418,0.428,0.9,1.3,0.649,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,4.6
