PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie King,24,80,76,32.6,4.8,9.4,0.509,0.0,0.0,,4.8,9.4,0.509,0.509,2.5,3.6,0.705,2.0,4.5,6.5,2.2,1.1,0.4,1.9,2.8,12.1
Cliff Robinson,21,38,30,32.3,8.5,18.6,0.455,0.0,0.1,0.0,8.5,18.6,0.457,0.455,3.3,4.7,0.6940000000000001,2.2,6.3,8.5,1.9,1.2,1.6,2.3,3.2,20.2
Mike Woodson,23,76,74,28.8,6.7,13.2,0.507,0.1,0.3,0.292,6.6,12.9,0.513,0.511,2.6,3.3,0.78,1.3,1.8,3.1,2.7,1.8,0.4,1.9,2.6,16.1
Phil Ford,25,72,65,27.1,4.0,9.0,0.439,0.1,0.4,0.21899999999999997,3.9,8.6,0.451,0.445,1.9,2.3,0.8190000000000001,0.3,1.1,1.5,6.3,0.9,0.0,2.7,2.2,9.9
Reggie Johnson,24,31,9,25.3,5.3,9.5,0.556,0.0,0.0,0.0,5.3,9.4,0.5579999999999999,0.556,1.6,2.3,0.708,1.7,4.4,6.1,1.0,0.6,0.9,1.6,3.8,12.2
Larry Drew,23,81,19,24.4,4.4,9.3,0.473,0.1,0.3,0.29600000000000004,4.3,9.0,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8
Ernie Grunfeld,26,81,11,23.4,5.2,10.1,0.511,0.0,0.2,0.14300000000000002,5.2,10.0,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7
Steve Johnson,24,78,50,22.3,5.1,8.3,0.613,0.0,0.0,,5.1,8.3,0.613,0.613,2.7,4.2,0.642,1.9,3.9,5.9,1.2,0.5,1.1,2.5,4.8,12.8
Joe Meriweather,28,18,10,21.1,2.6,5.1,0.516,0.0,0.0,,2.6,5.1,0.516,0.516,1.7,2.2,0.775,1.4,3.5,4.9,0.9,0.7,1.2,1.4,3.8,6.9
Eddie Johnson,22,74,27,20.5,4.0,8.7,0.45899999999999996,0.0,0.1,0.091,4.0,8.5,0.465,0.46,1.3,2.0,0.664,1.7,2.6,4.4,1.5,0.7,0.2,1.3,2.8,9.3
Kenny Dennard,23,30,3,20.2,2.1,4.0,0.512,0.0,0.0,,2.1,4.0,0.512,0.512,0.9,1.3,0.65,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0
Leon Douglas,27,63,17,17.3,1.1,2.2,0.5,0.0,0.0,,1.1,2.2,0.5,0.5,0.5,1.3,0.4,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7
Kevin Loder,22,71,13,16.0,2.9,6.3,0.46399999999999997,0.0,0.2,0.0,2.9,6.2,0.47600000000000003,0.46399999999999997,1.1,1.5,0.72,1.0,1.8,2.7,1.2,0.5,0.4,1.0,2.1,6.9
John Lambert,29,42,1,11.7,1.4,3.3,0.43200000000000005,0.0,0.1,0.16699999999999998,1.4,3.2,0.444,0.435,0.5,0.7,0.75,0.9,2.2,3.0,0.6,0.3,0.2,0.9,1.9,3.4
Hawkeye Whitney,24,23,4,11.6,1.1,3.1,0.35200000000000004,0.0,0.0,0.0,1.1,3.0,0.35700000000000004,0.35200000000000004,0.2,0.3,0.5710000000000001,0.6,1.2,1.7,0.8,0.5,0.0,0.6,1.3,2.3
Sam Lacey,33,2,1,10.0,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.5,1.0,1.0,3.0
