PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Moses Malone,26,81,81,42.0,11.7,22.5,0.519,0.0,0.1,0.0,11.7,22.4,0.52,0.519,7.8,10.2,0.762,6.9,7.8,14.7,1.8,0.9,1.5,3.6,2.6,31.1
Robert Reid,26,77,75,37.8,5.7,12.4,0.456,0.0,0.1,0.1,5.7,12.3,0.46,0.457,2.1,2.8,0.748,2.3,4.4,6.6,4.1,1.5,0.6,2.0,3.9,13.4
Elvin Hayes,36,82,82,37.0,6.3,13.4,0.47200000000000003,0.0,0.1,0.0,6.3,13.4,0.474,0.47200000000000003,3.4,5.1,0.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1
Allen Leavell,24,79,61,27.2,4.7,10.0,0.467,0.1,0.4,0.29,4.6,9.6,0.474,0.47200000000000003,1.5,1.7,0.852,0.6,1.5,2.1,5.8,1.9,0.2,1.9,2.3,10.9
Tom Henderson,30,75,23,22.9,2.4,5.4,0.45399999999999996,0.0,0.0,0.0,2.4,5.3,0.456,0.45399999999999996,1.4,2.0,0.7,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3
Bill Willoughby,24,69,42,21.4,3.5,6.7,0.517,0.0,0.1,0.429,3.4,6.6,0.519,0.52,0.8,1.1,0.727,1.6,2.3,3.8,1.1,0.4,0.9,1.1,2.1,7.8
Mike Dunleavy,27,70,15,18.8,2.9,6.4,0.45799999999999996,0.5,1.2,0.384,2.5,5.2,0.475,0.494,1.1,1.5,0.708,0.3,1.1,1.5,3.2,0.6,0.0,1.1,2.3,7.4
Calvin Murphy,33,64,0,18.8,4.3,10.1,0.42700000000000005,0.0,0.3,0.063,4.3,9.9,0.43700000000000006,0.428,1.6,1.7,0.909,0.3,0.6,1.0,2.5,0.7,0.0,1.3,2.2,10.2
Calvin Garrett,25,51,22,16.8,2.1,4.7,0.434,0.1,0.2,0.3,2.0,4.5,0.44,0.44,0.3,0.5,0.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5
Major Jones,28,60,6,12.4,1.9,3.6,0.531,0.0,0.1,0.0,1.9,3.5,0.5379999999999999,0.531,0.7,1.3,0.545,1.3,2.0,3.4,0.4,0.3,0.5,0.8,1.7,4.5
Billy Paultz,33,65,3,12.4,1.4,3.5,0.39399999999999996,0.0,0.0,,1.4,3.5,0.39399999999999996,0.39399999999999996,0.5,1.0,0.523,0.8,1.9,2.8,0.6,0.2,0.3,0.7,1.5,3.3
Larry Spriggs,22,4,0,9.3,1.8,2.8,0.636,0.0,0.0,,1.8,2.8,0.636,0.636,0.0,0.5,0.0,0.5,1.0,1.5,1.0,0.5,0.0,1.0,1.8,3.5
Jawann Oldham,24,22,0,5.6,0.6,1.6,0.361,0.0,0.0,,0.6,1.6,0.361,0.361,0.4,0.6,0.5710000000000001,0.3,0.8,1.1,0.1,0.1,0.5,0.3,1.3,1.5
