PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Jack Sikma,26,82,82,37.2,7.1,14.8,0.479,0.0,0.2,0.154,7.1,14.6,0.483,0.48,5.5,6.4,0.855,2.7,9.9,12.7,3.4,1.2,1.3,2.6,3.3,19.6
Gus Williams,28,80,80,36.0,9.7,19.9,0.486,0.1,0.5,0.225,9.6,19.4,0.49200000000000005,0.488,4.0,5.5,0.7340000000000001,1.2,1.9,3.1,6.9,2.2,0.5,2.5,2.0,23.4
Lonnie Shelton,26,81,81,32.9,6.3,12.9,0.486,0.0,0.1,0.0,6.3,12.8,0.489,0.486,2.3,3.0,0.7829999999999999,2.0,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9
Wally Walker,27,70,70,28.1,4.3,9.0,0.48,0.0,0.0,0.0,4.3,9.0,0.48200000000000004,0.48,1.3,1.9,0.672,1.5,2.8,4.4,3.1,0.5,0.4,1.6,3.1,9.9
Bill Hanzlik,24,81,76,24.4,2.1,4.4,0.46799999999999997,0.0,0.0,0.0,2.1,4.4,0.473,0.46799999999999997,1.7,2.2,0.784,1.2,2.1,3.3,2.3,1.0,0.4,1.3,3.1,5.8
Phil Smith,29,26,2,22.9,3.3,7.2,0.46799999999999997,0.0,0.1,0.0,3.3,7.0,0.475,0.46799999999999997,1.5,2.1,0.727,0.7,2.0,2.7,2.8,0.8,0.3,1.5,2.4,8.2
Fred Brown,33,82,2,21.8,4.8,10.5,0.455,0.3,0.9,0.325,4.5,9.6,0.46799999999999997,0.47,1.4,1.6,0.86,0.5,1.2,1.7,2.9,0.8,0.0,1.2,1.4,11.2
James Donaldson,24,82,1,20.9,3.1,5.1,0.609,0.0,0.0,,3.1,5.1,0.609,0.609,1.8,2.9,0.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1
James Bailey,24,10,0,18.0,3.1,6.5,0.47700000000000004,0.0,0.0,,3.1,6.5,0.47700000000000004,0.47700000000000004,0.4,1.1,0.364,1.7,3.1,4.8,1.3,0.3,0.7,1.9,4.2,6.6
Vinnie Johnson,25,7,0,14.9,1.3,3.1,0.409,0.0,0.1,0.0,1.3,3.0,0.429,0.409,1.3,1.7,0.75,1.0,1.1,2.1,1.6,0.9,0.3,0.7,1.1,3.9
Danny Vranes,23,77,1,14.0,1.9,3.4,0.546,0.0,0.0,0.0,1.9,3.4,0.5479999999999999,0.546,1.2,1.9,0.601,0.9,1.6,2.6,0.7,0.4,0.3,0.9,1.9,4.9
John Johnson,34,14,1,13.4,1.6,3.2,0.489,0.0,0.0,,1.6,3.2,0.489,0.489,1.1,1.4,0.75,0.2,1.1,1.3,2.1,0.3,0.2,1.2,1.4,4.2
Armond Hill,28,21,4,11.6,0.9,1.8,0.514,0.0,0.0,,0.9,1.8,0.514,0.514,0.8,1.1,0.7390000000000001,0.3,0.9,1.2,1.2,0.2,0.1,0.7,1.8,2.6
Greg Kelser,24,49,10,11.4,1.7,3.8,0.43799999999999994,0.0,0.0,,1.7,3.8,0.43799999999999994,0.43799999999999994,1.6,2.4,0.655,1.4,1.8,3.1,0.9,0.3,0.3,1.3,2.0,4.9
Ray Tolbert,23,52,0,9.5,1.5,3.0,0.506,0.0,0.0,0.0,1.5,3.0,0.51,0.506,0.3,0.5,0.556,0.8,1.2,1.9,0.5,0.2,0.3,0.6,1.2,3.4
Mark Radford,22,43,0,8.6,1.3,2.3,0.54,0.0,0.1,0.667,1.2,2.3,0.536,0.55,0.8,1.6,0.507,0.3,0.4,0.7,1.3,0.4,0.0,1.0,1.5,3.4
