Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23.0,NJN,NBA,SG,32.0,0.0,337.0,27.0,64.0,0.422,1.0,5.0,0.2,26.0,59.0,0.441,0.43,12.0,16.0,0.75,3.0,16.0,19.0,67.0,15.0,1.0,20.0,27.0,67.0
1989-90,24.0,PHI,NBA,SG,9.0,0.0,81.0,4.0,12.0,0.333,1.0,2.0,0.5,3.0,10.0,0.3,0.375,1.0,4.0,0.25,1.0,4.0,5.0,26.0,4.0,0.0,10.0,11.0,10.0
1990-91,25.0,DEN,NBA,SG,10.0,2.0,226.0,28.0,70.0,0.4,5.0,21.0,0.238,23.0,49.0,0.469,0.436,22.0,26.0,0.846,4.0,10.0,14.0,91.0,10.0,2.0,23.0,25.0,83.0
1993-94,28.0,NYK,NBA,SG,18.0,0.0,78.0,9.0,20.0,0.45,2.0,5.0,0.4,7.0,15.0,0.467,0.5,13.0,15.0,0.867,3.0,10.0,13.0,30.0,2.0,0.0,5.0,12.0,33.0
1994-95,29.0,PHI,NBA,SG,11.0,8.0,280.0,24.0,51.0,0.471,2.0,15.0,0.133,22.0,36.0,0.611,0.49,5.0,11.0,0.455,1.0,17.0,18.0,33.0,8.0,1.0,14.0,23.0,55.0
