Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,24,918,PHO,Phoenix Suns,Michael Finley,1973-03-06,22.0,NBA,SF,82.0,72.0,3212.0,5.2,10.9,0.48,0.7,2.1,0.33,4.5,8.9,0.51,2.7,3.6,0.75,1.6,2.6,4.2,3.2,1.0,0.3,1.5,2.2,13.8
1997,31,918,TOT,Total After Trade,Michael Finley,1973-03-06,23.0,NBA,SF,83.0,54.0,2790.0,6.1,13.8,0.44,1.3,3.6,0.36,4.8,10.2,0.47,2.6,3.2,0.81,1.1,3.7,4.8,2.9,0.9,0.3,2.1,1.8,16.1
1997,24,918,PHO,Phoenix Suns,Michael Finley,1973-03-06,23.0,NBA,SF,27.0,18.0,796.0,6.4,13.4,0.48,0.6,2.5,0.26,5.7,10.9,0.52,2.5,3.1,0.81,1.5,3.9,5.4,3.1,0.8,0.2,2.0,1.9,15.9
1997,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,23.0,NBA,SF,56.0,36.0,1994.0,6.0,14.0,0.43,1.6,4.1,0.39,4.5,9.9,0.45,2.6,3.2,0.81,1.0,3.6,4.5,2.8,0.9,0.4,2.2,1.7,16.2
1998,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,24.0,NBA,SF,82.0,82.0,3394.0,7.2,16.0,0.45,0.9,2.6,0.36,6.2,13.4,0.47,3.5,4.4,0.78,1.6,3.1,4.6,4.3,1.4,0.3,2.3,1.7,18.7
1999,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,25.0,NBA,SF,50.0,50.0,2051.0,6.8,15.4,0.44,0.8,2.4,0.33,6.0,13.0,0.46,3.3,4.0,0.82,1.2,3.4,4.6,3.8,1.2,0.3,1.9,1.7,17.7
2000,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,26.0,NBA,SF,82.0,82.0,3464.0,7.8,17.0,0.46,1.0,2.6,0.4,6.7,14.4,0.47,2.7,3.3,0.82,1.3,4.1,5.4,4.6,1.1,0.3,2.0,1.8,19.3
2001,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,27.0,NBA,SF,82.0,82.0,3443.0,7.4,16.2,0.46,1.0,2.7,0.35,6.5,13.5,0.48,2.6,3.4,0.78,1.1,3.3,4.4,3.8,1.2,0.3,2.0,1.8,18.5
2002,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,28.0,NBA,SF,69.0,69.0,2754.0,7.4,16.1,0.46,1.0,2.9,0.34,6.4,13.1,0.49,2.7,3.3,0.84,1.2,3.5,4.7,3.0,0.8,0.3,1.5,1.9,18.6
2003,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,29.0,NBA,SF,69.0,69.0,2642.0,6.9,16.3,0.42,1.6,4.4,0.37,5.3,11.9,0.44,2.7,3.1,0.86,1.5,4.0,5.5,2.8,1.0,0.3,1.6,1.4,18.1
