Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,26.0,3105,SAC,Sacramento Kings,Hassan Whiteside,"June 13, 1989",21.0,NBA,C,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2012,26.0,3105,SAC,Sacramento Kings,Hassan Whiteside,"June 13, 1989",22.0,NBA,C,18,0,6.1,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.3,0.7,0.417,0.9,1.3,2.2,0.0,0.2,0.8,0.3,0.7,1.6
2015,16.0,3105,MIA,Miami Heat,Hassan Whiteside,"June 13, 1989",25.0,NBA,C,48,32,23.8,5.1,8.1,0.628,0.0,0.0,,5.1,8.1,0.628,0.628,1.6,3.3,0.5,3.0,7.0,10.0,0.1,0.6,2.6,1.2,2.7,11.8
2016,16.0,3105,MIA,Miami Heat,Hassan Whiteside,"June 13, 1989",26.0,NBA,C,73,43,29.1,5.7,9.3,0.606,0.0,0.0,,5.7,9.3,0.606,0.606,2.9,4.5,0.65,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,14.2
2017,16.0,3105,MIA,Miami Heat,Hassan Whiteside,"June 13, 1989",27.0,NBA,C,77,77,32.6,7.0,12.6,0.557,0.0,0.0,,7.0,12.6,0.557,0.557,2.9,4.6,0.628,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,17.0
2018,16.0,3105,MIA,Miami Heat,Hassan Whiteside,"June 13, 1989",28.0,NBA,C,54,54,25.3,5.8,10.7,0.54,0.0,0.0,1.0,5.7,10.7,0.538,0.542,2.4,3.4,0.703,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,14.0
2019,16.0,3105,MIA,Miami Heat,Hassan Whiteside,"June 13, 1989",29.0,NBA,C,72,53,23.3,5.4,9.4,0.571,0.0,0.2,0.125,5.4,9.2,0.581,0.572,1.5,3.4,0.449,3.6,7.8,11.3,0.8,0.6,1.9,1.3,2.7,12.3
2020,25.0,3105,POR,Portland Trail Blazers,Hassan Whiteside,"June 13, 1989",30.0,NBA,C,67,61,30.0,6.5,10.5,0.621,0.1,0.1,0.571,6.4,10.4,0.622,0.624,2.4,3.6,0.686,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,15.5
2021,26.0,3105,SAC,Sacramento Kings,Hassan Whiteside,"June 13, 1989",31.0,NBA,C,23,1,14.6,3.5,6.0,0.58,0.0,0.0,0.0,3.5,6.0,0.584,0.58,1.3,2.4,0.545,1.6,4.2,5.7,0.5,0.3,1.3,1.0,1.8,8.3
