Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,22.0,IND,NBA,SF,82.0,78.0,2956.0,7.7,16.5,0.468,0.6,1.7,0.355,7.1,14.9,0.48,2.7,3.6,0.747,2.0,6.2,8.2,3.6,1.1,0.2,2.6,3.8,18.8
1988,23.0,IND,NBA,SF,79.0,71.0,2807.0,7.4,16.1,0.459,0.8,2.3,0.333,6.6,13.8,0.48,1.7,2.5,0.67,2.2,4.7,6.9,4.0,0.9,0.1,2.7,3.4,17.2
1989,24.0,IND,NBA,SF,80.0,79.0,3012.0,8.5,17.4,0.489,0.8,2.5,0.307,7.7,14.9,0.519,2.9,3.7,0.792,1.7,4.4,6.2,3.5,1.0,0.2,3.7,3.3,20.7
1990,25.0,IND,NBA,SF,77.0,73.0,2714.0,8.0,16.5,0.487,1.2,3.4,0.372,6.8,13.1,0.517,2.8,3.6,0.781,1.7,4.2,5.9,3.1,0.7,0.3,2.3,2.9,20.1
1991,26.0,IND,NBA,SF,80.0,79.0,2566.0,8.7,17.3,0.504,1.0,2.8,0.34,7.7,14.4,0.536,2.3,3.2,0.721,1.7,4.2,5.9,3.3,0.8,0.2,2.6,3.1,20.7
1992,27.0,IND,NBA,SF,81.0,81.0,2923.0,7.6,15.8,0.48,1.6,4.4,0.373,6.0,11.5,0.52,1.6,2.4,0.675,1.4,3.8,5.2,4.7,0.8,0.2,2.7,3.0,18.4
1993,28.0,MIN,NBA,SF,78.0,75.0,2985.0,6.5,15.1,0.433,1.4,4.0,0.355,5.1,11.0,0.462,1.3,2.0,0.649,1.2,4.0,5.2,4.1,0.8,0.4,2.6,2.4,15.8
1994,29.0,MIN,NBA,SF,77.0,37.0,2029.0,6.3,15.0,0.422,1.8,4.8,0.368,4.5,10.1,0.448,1.5,1.9,0.759,1.0,3.5,4.5,3.3,0.8,0.2,2.1,2.9,15.9
1995,30.0,SAS,NBA,SF,81.0,1.0,2033.0,5.6,13.3,0.423,3.0,7.9,0.387,2.6,5.4,0.475,1.2,1.8,0.647,0.9,3.7,4.6,1.9,0.8,0.2,1.8,3.5,15.4
1996,31.0,SAS,NBA,SF,80.0,16.0,2131.0,5.2,11.9,0.437,3.2,7.8,0.41,2.0,4.1,0.488,1.1,1.8,0.644,1.3,5.7,7.0,1.7,0.8,0.4,1.5,3.3,14.7
1998,33.0,SAS,NBA,PF,61.0,11.0,1455.0,3.5,9.8,0.359,2.4,6.8,0.344,1.2,3.0,0.393,0.7,0.9,0.757,0.4,4.6,5.0,2.1,0.7,0.2,1.7,3.0,10.1
1999,34.0,CHH,NBA,SF,50.0,21.0,990.0,4.1,10.5,0.388,2.0,5.7,0.35,2.1,4.8,0.432,0.9,1.2,0.75,0.6,4.2,4.8,2.2,0.7,0.3,1.5,3.3,11.0
