Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,29.0,652,UTA,Utah Jazz,Dell Curry,"June 25, 1964",22.0,NBA,SG,2.0,4.0,-28.9,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,-0.1,0.0,-0.1,-0.64,-26.4,-11.4,-37.8,0.0
1988,6.0,652,CLE,Cleveland Cavaliers,Dell Curry,"June 25, 1964",23.0,NBA,SG,2.0,17.0,5.3,0.25,0.25,0.0,7.1,0.0,3.3,15.2,0.0,3.2,0.0,10.5,0.0,0.0,0.0,-0.02,-1.1,-1.4,-2.5,0.0
1993,,652,CHH,None,Dell Curry,"June 25, 1964",28.0,NBA,SG,9.0,222.0,13.9,0.49,0.22,0.11,5.8,11.3,8.5,13.4,3.1,0.0,11.3,22.8,0.0,0.3,0.3,0.07,0.5,-0.1,0.4,0.1
1995,,652,CHH,None,Dell Curry,"June 25, 1964",30.0,NBA,SG,4.0,107.0,14.3,0.66,0.62,0.32,5.8,5.2,5.5,11.4,0.0,0.0,13.4,20.0,0.3,0.0,0.3,0.13,4.0,-1.3,2.7,0.1
1997,,652,CHH,None,Dell Curry,"June 25, 1964",32.0,NBA,SG,3.0,50.0,9.8,0.38,0.24,0.18,2.4,0.0,1.3,15.2,4.4,0.0,5.2,18.0,0.0,0.0,0.0,-0.02,-1.8,-0.9,-2.7,0.0
1998,,652,CHH,None,Dell Curry,"June 25, 1964",33.0,NBA,SG,9.0,171.0,11.2,0.47,0.31,0.14,4.4,9.4,6.9,10.3,2.3,1.4,8.3,17.7,0.0,0.2,0.2,0.05,-1.1,1.3,0.2,0.1
1999,17.0,652,MIL,Milwaukee Bucks,Dell Curry,"June 25, 1964",34.0,NBA,SG,3.0,49.0,2.2,0.27,0.53,0.27,0.0,9.8,4.9,3.2,3.3,0.0,0.0,16.3,-0.1,0.0,-0.1,-0.14,-5.9,-1.9,-7.8,-0.1
2000,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",35.0,NBA,SG,3.0,30.0,9.0,0.72,0.75,0.5,3.8,4.3,4.0,6.5,3.7,0.0,29.1,10.8,0.0,0.0,0.0,0.08,-2.7,0.7,-2.0,0.0
2001,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",36.0,NBA,SG,12.0,182.0,13.2,0.56,0.58,0.19,1.3,8.4,4.7,9.4,1.8,0.4,13.7,20.7,0.2,0.1,0.3,0.07,1.3,-0.9,0.4,0.1
2002,28.0,652,TOR,Toronto Raptors,Dell Curry,"June 25, 1964",37.0,NBA,SG,4.0,59.0,18.9,0.52,0.2,0.16,0.0,10.1,5.1,13.3,4.7,3.1,10.1,23.7,0.1,0.1,0.2,0.16,3.2,5.4,8.6,0.2
