Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
990,3.0,0.0,19.0,15.3,39.9,0.38,9.2,18.4,0.5,6.1,21.5,0.28,3.1,3.1,1.0,0.0,6.1,6.1,6.1,3.1,0.0,0.0,12.3,42.9,114.0,108.0
