Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2264,Chris Paul,"May 6, 1985",109.0,109.0,338.42,7.5,15.58,0.48,1.6,4.48,0.36,5.89,11.09,0.53,3.93,4.59,0.86,0.74,4.31,5.03,8.0,2.02,0.15,2.63,2.85,20.53
