Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2079,541.0,223.0,12862.0,7.64,17.99,0.42,1.31,4.06,0.32,6.33,13.94,0.45,4.15,5.22,0.8,1.24,4.0,5.22,10.3,3.51,0.36,4.3,4.49,20.74,104.0,106.9
