PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isiah Thomas,21.0,81,81.0,3093,725,1537,0.47200000000000003,36,125,0.28800000000000003,689,1412,0.488,0.483,368,518,0.71,105,223,328,634,199,29,326,318,1854
Bill Laimbeer,25.0,82,82.0,2871,436,877,0.49700000000000005,2,13,0.154,434,864,0.502,0.498,245,310,0.79,282,711,993,263,51,118,176,320,1119
Terry Tyler,26.0,82,56.0,2543,421,880,0.478,2,15,0.133,419,865,0.484,0.48,146,196,0.745,180,360,540,157,103,160,120,221,990
Vinnie Johnson,26.0,82,51.0,2511,520,1013,0.513,11,40,0.275,509,973,0.523,0.519,245,315,0.778,167,186,353,301,93,49,152,263,1296
Kelly Tripucka,23.0,58,58.0,2252,565,1156,0.489,14,37,0.37799999999999995,551,1119,0.49200000000000005,0.495,392,464,0.845,126,138,264,237,67,20,187,157,1536
John Long,26.0,70,30.0,1485,312,692,0.451,2,7,0.28600000000000003,310,685,0.45299999999999996,0.452,111,146,0.76,56,124,180,105,44,12,144,130,737
Edgar Jones,26.0,49,25.0,1036,145,294,0.493,2,6,0.33299999999999996,143,288,0.49700000000000005,0.49700000000000005,117,172,0.68,80,191,271,69,28,77,103,160,409
Cliff Levingston,22.0,62,5.0,879,131,270,0.485,0,1,0.0,131,269,0.48700000000000004,0.485,84,147,0.5710000000000001,104,128,232,52,23,36,73,125,346
Walker Russell,22.0,68,1.0,757,67,184,0.364,2,18,0.111,65,166,0.392,0.37,47,58,0.81,19,54,73,131,16,1,92,71,183
Tom Owens,33.0,49,4.0,725,81,192,0.42200000000000004,0,0,,81,192,0.42200000000000004,0.42200000000000004,45,66,0.682,66,120,186,44,12,14,48,115,207
Kent Benson,28.0,21,15.0,599,85,182,0.467,0,1,0.0,85,181,0.47,0.467,38,50,0.76,53,102,155,49,14,17,35,61,208
Ray Tolbert,24.0,28,0.0,395,57,124,0.46,0,1,0.0,57,123,0.46299999999999997,0.46,28,59,0.475,26,65,91,19,10,23,32,56,142
Ricky Pierce,23.0,39,1.0,265,33,88,0.375,1,7,0.14300000000000002,32,81,0.395,0.381,18,32,0.563,15,20,35,14,8,4,18,42,85
Scott May,28.0,9,1.0,155,21,50,0.42,0,0,,21,50,0.42,0.42,17,21,0.81,10,16,26,12,5,2,13,24,59
Jim Johnstone,22.0,16,0.0,137,9,20,0.45,0,0,,9,20,0.45,0.45,6,15,0.4,11,19,30,10,2,6,11,24,24
James Wilkes,24.0,9,0.0,129,11,34,0.324,0,1,0.0,11,33,0.33299999999999996,0.324,12,15,0.8,9,10,19,10,3,1,5,22,34
Jim Zoet,29.0,7,0.0,30,1,5,0.2,0,0,,1,5,0.2,0.2,0,0,,3,5,8,1,1,3,4,9,2
Jim Smith,24.0,4,0.0,18,3,4,0.75,0,0,,3,4,0.75,0.75,2,4,0.5,0,5,5,0,0,0,0,4,8
Team Totals,,82,,19880,3623,7602,0.47700000000000004,72,272,0.265,3551,7330,0.484,0.48100000000000004,1921,2588,0.742,1312,2477,3789,2108,679,572,1557,2122,9239
