PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Nance,23.0,82,82.0,2914,588,1069,0.55,1,3,0.33299999999999996,587,1066,0.551,0.551,193,287,0.672,239,471,710,197,99,217,190,254,1370
Maurice Lucas,30.0,77,71.0,2586,495,1045,0.474,1,3,0.33299999999999996,494,1042,0.474,0.474,278,356,0.7809999999999999,201,598,799,219,56,43,221,274,1269
Dennis Johnson,28.0,77,74.0,2551,398,861,0.462,5,31,0.161,393,830,0.473,0.465,292,369,0.7909999999999999,92,243,335,388,97,39,204,204,1093
Walter Davis,28.0,80,79.0,2491,665,1289,0.516,7,23,0.304,658,1266,0.52,0.519,184,225,0.818,63,134,197,397,117,12,188,186,1521
Alvan Adams,28.0,80,75.0,2447,477,981,0.486,1,3,0.33299999999999996,476,978,0.48700000000000004,0.48700000000000004,180,217,0.8290000000000001,161,387,548,376,114,74,242,287,1135
Kyle Macy,25.0,82,9.0,1836,328,634,0.517,23,76,0.303,305,558,0.547,0.535,129,148,0.872,41,124,165,278,64,8,90,130,808
Johnny High,25.0,82,2.0,1155,100,217,0.461,1,5,0.2,99,212,0.467,0.46299999999999997,63,136,0.46299999999999997,45,105,150,153,85,34,106,205,264
Alvin Scott,27.0,81,9.0,1139,124,259,0.479,0,2,0.0,124,257,0.48200000000000004,0.479,81,110,0.736,60,164,224,97,48,31,64,133,329
Rory White,23.0,65,0.0,626,127,234,0.5429999999999999,0,1,0.0,127,233,0.545,0.5429999999999999,70,109,0.642,47,58,105,30,16,2,51,54,324
Jeff Cook,26.0,45,2.0,551,61,142,0.43,0,2,0.0,61,140,0.436,0.43,41,54,0.759,44,85,129,58,12,13,56,89,163
David Thirdkill,22.0,49,2.0,521,74,170,0.435,1,7,0.14300000000000002,73,163,0.44799999999999995,0.43799999999999994,45,78,0.5770000000000001,28,44,72,36,19,4,48,93,194
Joel Kramer,27.0,54,4.0,458,44,104,0.423,0,1,0.0,44,103,0.42700000000000005,0.423,14,16,0.875,41,47,88,37,15,6,22,63,102
James Edwards,27.0,16,1.0,285,55,113,0.48700000000000004,0,0,,55,113,0.48700000000000004,0.48700000000000004,31,47,0.66,19,40,59,27,5,5,19,49,141
Charles Pittman,24.0,28,0.0,170,19,40,0.475,0,1,0.0,19,39,0.48700000000000004,0.475,25,37,0.6759999999999999,13,18,31,7,2,7,22,41,63
Team Totals,,82,,19730,3555,7158,0.49700000000000005,40,158,0.253,3515,7000,0.502,0.499,1626,2189,0.743,1094,2518,3612,2300,749,495,1545,2062,8776
