PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,23.0,82,82.0,2933,677,1370,0.494,20,71,0.282,657,1299,0.506,0.501,247,317,0.779,191,310,501,216,70,20,181,259,1621
Larry Drew,24.0,75,74.0,2690,599,1218,0.49200000000000005,2,16,0.125,597,1202,0.49700000000000005,0.493,310,378,0.82,44,163,207,610,126,10,272,207,1510
Mike Woodson,24.0,81,3.0,2426,584,1154,0.506,7,33,0.212,577,1121,0.515,0.509,298,377,0.79,84,164,248,254,137,59,174,203,1473
Ray Williams,28.0,72,68.0,2170,419,1068,0.392,15,74,0.203,404,994,0.406,0.39899999999999997,256,333,0.769,93,234,327,569,120,26,335,248,1109
Joe Meriweather,29.0,78,74.0,1706,258,453,0.57,0,0,,258,453,0.57,0.57,102,163,0.626,150,274,424,64,47,86,118,285,618
Ed Nealy,22.0,82,61.0,1643,147,247,0.595,0,0,,147,247,0.595,0.595,70,114,0.614,170,315,485,62,68,12,51,247,364
Steve Johnson,25.0,79,21.0,1544,371,595,0.624,0,0,,371,595,0.624,0.624,186,324,0.574,140,258,398,95,40,83,180,323,928
Reggie King,25.0,58,5.0,995,104,225,0.462,0,0,,104,225,0.462,0.462,73,96,0.76,91,149,240,58,28,11,65,94,281
Reggie Johnson,25.0,50,0.0,992,178,355,0.501,1,4,0.25,177,351,0.504,0.503,73,100,0.73,75,126,201,48,18,26,69,150,430
LaSalle Thompson,21.0,71,3.0,987,147,287,0.512,0,1,0.0,147,286,0.514,0.512,89,137,0.65,133,242,375,33,40,61,96,186,383
Kevin Loder,23.0,66,13.0,818,138,300,0.46,5,9,0.556,133,291,0.457,0.46799999999999997,53,80,0.6629999999999999,37,88,125,72,29,8,64,98,334
Brook Steppe,23.0,62,6.0,606,84,176,0.47700000000000004,1,7,0.14300000000000002,83,169,0.491,0.48,76,100,0.76,25,48,73,68,26,3,55,92,245
Kenny Dennard,24.0,22,0.0,224,11,34,0.324,0,0,,11,34,0.324,0.324,6,9,0.667,20,32,52,6,16,1,5,27,28
Leon Douglas,28.0,5,0.0,46,2,3,0.667,0,0,,2,3,0.667,0.667,0,2,0.0,3,4,7,0,0,3,1,13,4
Team Totals,,82,,19780,3719,7485,0.49700000000000005,51,215,0.237,3668,7270,0.505,0.5,1839,2530,0.727,1256,2407,3663,2155,765,409,1691,2432,9328
