Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2010,22.0,POR,NBA,PF,63.0,707.0,14.3,0.517,0.009,0.224,9.4,18.7,14.0,3.3,1.9,2.5,6.0,16.8,,0.9,1.0,1.9,0.129,,-2.0,0.2,-1.8,0.0
2011,23.0,TOT,NBA,PF,78.0,1637.0,10.7,0.483,0.028,0.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,,0.3,1.7,2.0,0.06,,-3.2,-0.1,-3.3,-0.5
2011,23.0,POR,NBA,PF,56.0,1108.0,9.5,0.457,0.014,0.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,,0.1,1.2,1.3,0.057,,-3.9,0.4,-3.5,-0.4
2011,23.0,CHA,NBA,PF,22.0,529.0,13.1,0.525,0.05,0.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,,0.2,0.5,0.7,0.065,,-1.8,-1.1,-2.8,-0.1
2012,24.0,MEM,NBA,PF,64.0,1124.0,14.9,0.538,0.007,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,,1.8,1.7,3.4,0.147,,-0.3,1.0,0.8,0.8
2013,25.0,MIN,NBA,PF,80.0,2010.0,13.3,0.485,0.009,0.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,,1.1,2.4,3.5,0.084,,-1.8,0.4,-1.4,0.3
2014,26.0,MIN,NBA,PF,81.0,1635.0,12.6,0.474,0.01,0.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,,0.9,2.0,2.9,0.085,,-1.7,0.9,-0.8,0.5
2015,27.0,NOP,NBA,PF,66.0,1652.0,8.9,0.473,0.029,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,,0.5,1.2,1.6,0.047,,-2.8,0.4,-2.5,-0.2
2016,28.0,NOP,NBA,SF,80.0,1971.0,8.6,0.54,0.422,0.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,,1.5,0.7,2.1,0.052,,-2.3,-0.5,-2.8,-0.4
2017,29.0,NOP,NBA,PF,66.0,1649.0,10.2,0.586,0.504,0.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,,1.4,1.6,3.0,0.088,,-1.9,0.3,-1.6,0.2
2018,30.0,TOT,NBA,SF,73.0,1562.0,10.0,0.539,0.462,0.143,5.5,14.9,10.3,4.3,1.2,1.5,7.9,11.6,,1.1,1.3,2.4,0.074,,-1.5,-0.2,-1.7,0.1
2018,30.0,NOP,NBA,SF,51.0,1115.0,8.4,0.525,0.48,0.16,5.0,13.4,9.4,3.0,1.2,1.1,6.2,10.0,,0.7,0.9,1.6,0.067,,-1.9,-0.1,-2.0,0.0
2018,30.0,BRK,NBA,SF,22.0,447.0,13.8,0.561,0.432,0.115,6.6,18.5,12.5,7.6,1.3,2.3,10.4,15.8,,0.4,0.4,0.9,0.092,,-0.6,-0.4,-0.9,0.1
2019,31.0,SAS,NBA,PF,64.0,928.0,10.2,0.585,0.411,0.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,,1.0,0.9,1.9,0.097,,-1.3,0.6,-0.6,0.3
