Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,BOS,NBA,PF,9,,372,8.0,17.1,0.469,0.4,1.5,0.267,7.6,15.7,0.488,2.1,2.4,0.88,2.1,7.6,9.8,4.1,1.4,0.8,3.2,2.9,18.6
1981,24.0,BOS,NBA,PF,17,,750,7.1,15.0,0.47,0.1,0.4,0.375,6.9,14.6,0.472,3.6,4.1,0.894,2.4,9.1,11.4,4.9,1.9,0.8,3.0,2.5,17.9
1982,25.0,BOS,NBA,PF,12,,490,6.5,15.1,0.427,0.1,0.4,0.167,6.4,14.7,0.435,2.7,3.3,0.822,2.4,8.6,11.0,4.9,1.7,1.2,2.8,3.2,15.7
1983,26.0,BOS,NBA,PF,6,,240,7.3,17.4,0.422,0.1,0.6,0.25,7.2,16.8,0.429,3.6,4.3,0.828,3.0,8.2,11.3,6.1,1.9,0.5,2.8,2.3,18.5
1984,27.0,BOS,NBA,PF,23,,961,8.6,16.4,0.524,0.3,0.6,0.412,8.3,15.7,0.529,6.3,7.1,0.879,2.3,7.1,9.4,5.1,2.0,1.0,3.3,2.7,23.7
1985,28.0,BOS,NBA,SF,20,20.0,815,8.7,18.8,0.461,0.3,1.1,0.28,8.3,17.7,0.473,5.3,6.0,0.89,2.3,5.7,8.0,5.1,1.5,0.8,2.5,2.4,23.0
1986,29.0,BOS,NBA,SF,18,18.0,770,8.0,15.5,0.517,1.1,2.6,0.411,6.9,12.9,0.538,4.7,5.1,0.927,1.6,6.3,7.9,6.9,1.7,0.5,2.2,2.6,21.8
1987,30.0,BOS,NBA,SF,23,23.0,1015,7.7,16.1,0.476,0.5,1.5,0.341,7.2,14.6,0.489,6.2,6.8,0.912,1.5,6.7,8.2,5.9,1.0,0.7,2.5,2.0,22.1
1988,31.0,BOS,NBA,SF,17,17.0,763,7.2,15.9,0.45,0.6,1.5,0.375,6.6,14.4,0.458,4.8,5.3,0.894,1.4,5.7,7.1,5.4,1.7,0.7,2.3,2.1,19.7
1990,33.0,BOS,NBA,SF,5,5.0,207,7.7,17.2,0.444,0.9,3.3,0.263,6.8,13.9,0.488,5.0,5.6,0.906,1.2,6.8,8.0,7.7,0.9,0.9,3.1,1.7,21.2
1991,34.0,BOS,NBA,SF,10,10.0,396,5.6,13.8,0.408,0.3,1.9,0.143,5.4,11.9,0.45,4.0,4.6,0.863,0.7,5.8,6.5,5.9,1.2,0.3,1.7,2.5,15.5
1992,35.0,BOS,NBA,SF,4,2.0,107,7.1,14.1,0.5,0.0,1.7,0.0,7.1,12.4,0.568,1.0,1.3,0.75,0.7,5.4,6.1,7.1,0.3,0.7,2.0,2.4,15.1
