Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,2,246,BOS,Boston Celtics,23.0,NBA,PF,9,,372,8.0,17.1,0.47,0.4,1.5,0.27,7.6,15.7,0.49,2.1,2.4,0.88,2.1,7.6,9.8,4.1,1.4,0.8,3.2,2.9,18.6
1981,2,246,BOS,Boston Celtics,24.0,NBA,PF,17,,750,7.1,15.0,0.47,0.1,0.4,0.38,6.9,14.6,0.47,3.6,4.1,0.89,2.4,9.1,11.4,4.9,1.9,0.8,3.0,2.5,17.9
1982,2,246,BOS,Boston Celtics,25.0,NBA,PF,12,,490,6.5,15.1,0.43,0.1,0.4,0.17,6.4,14.7,0.44,2.7,3.3,0.82,2.4,8.6,11.0,4.9,1.7,1.2,2.8,3.2,15.7
1983,2,246,BOS,Boston Celtics,26.0,NBA,PF,6,,240,7.3,17.4,0.42,0.1,0.6,0.25,7.2,16.8,0.43,3.6,4.3,0.83,3.0,8.2,11.3,6.1,1.9,0.5,2.8,2.3,18.5
1984,2,246,BOS,Boston Celtics,27.0,NBA,PF,23,,961,8.6,16.4,0.52,0.3,0.6,0.41,8.3,15.7,0.53,6.3,7.1,0.88,2.3,7.1,9.4,5.1,2.0,1.0,3.3,2.7,23.7
1985,2,246,BOS,Boston Celtics,28.0,NBA,SF,20,20.0,815,8.7,18.8,0.46,0.3,1.1,0.28,8.3,17.7,0.47,5.3,6.0,0.89,2.3,5.7,8.0,5.1,1.5,0.8,2.5,2.4,23.0
1986,2,246,BOS,Boston Celtics,29.0,NBA,SF,18,18.0,770,8.0,15.5,0.52,1.1,2.6,0.41,6.9,12.9,0.54,4.7,5.1,0.93,1.6,6.3,7.9,6.9,1.7,0.5,2.2,2.6,21.8
1987,2,246,BOS,Boston Celtics,30.0,NBA,SF,23,23.0,1015,7.7,16.1,0.48,0.5,1.5,0.34,7.2,14.6,0.49,6.2,6.8,0.91,1.5,6.7,8.2,5.9,1.0,0.7,2.5,2.0,22.1
1988,2,246,BOS,Boston Celtics,31.0,NBA,SF,17,17.0,763,7.2,15.9,0.45,0.6,1.5,0.38,6.6,14.4,0.46,4.8,5.3,0.89,1.4,5.7,7.1,5.4,1.7,0.7,2.3,2.1,19.7
1990,2,246,BOS,Boston Celtics,33.0,NBA,SF,5,5.0,207,7.7,17.2,0.44,0.9,3.3,0.26,6.8,13.9,0.49,5.0,5.6,0.91,1.2,6.8,8.0,7.7,0.9,0.9,3.1,1.7,21.2
1991,2,246,BOS,Boston Celtics,34.0,NBA,SF,10,10.0,396,5.6,13.8,0.41,0.3,1.9,0.14,5.4,11.9,0.45,4.0,4.6,0.86,0.7,5.8,6.5,5.9,1.2,0.3,1.7,2.5,15.5
1992,2,246,BOS,Boston Celtics,35.0,NBA,SF,4,2.0,107,7.1,14.1,0.5,0.0,1.7,0.0,7.1,12.4,0.57,1.0,1.3,0.75,0.7,5.4,6.1,7.1,0.3,0.7,2.0,2.4,15.1
