Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,29,142,UTA,Utah Jazz,22.0,NBA,PF,81.0,54.0,2009.0,6.9,13.4,0.51,0.0,0.0,,6.9,13.4,0.51,2.0,2.7,0.75,2.6,7.9,10.6,2.9,0.9,2.8,2.4,4.4,15.8,,106.0,107.0
1985,29,142,UTA,Utah Jazz,23.0,NBA,PF,80.0,68.0,2481.0,9.3,19.0,0.49,0.0,0.0,1.0,9.3,19.0,0.49,3.6,4.3,0.84,2.8,6.8,9.7,2.5,0.9,1.9,2.8,4.0,22.3,,105.0,104.0
1986,29,142,UTA,Utah Jazz,24.0,NBA,PF,82.0,13.0,2358.0,9.5,21.2,0.45,0.0,0.1,0.0,9.5,21.1,0.45,4.5,5.5,0.83,2.9,6.8,9.7,3.0,0.8,2.2,2.8,3.2,23.6,,102.0,105.0
1987,29,142,UTA,Utah Jazz,25.0,NBA,PF,81.0,2.0,2155.0,10.0,22.4,0.45,0.0,0.0,0.0,10.0,22.3,0.45,4.1,5.1,0.8,3.1,6.2,9.3,2.2,0.8,1.9,2.7,3.2,24.1,,101.0,106.0
1988,29,142,UTA,Utah Jazz,26.0,NBA,SF,82.0,10.0,2804.0,10.7,21.7,0.49,0.0,0.1,0.33,10.7,21.6,0.49,5.7,6.9,0.83,2.3,6.7,9.0,2.7,0.8,2.1,3.2,3.1,27.0,,106.0,104.0
1989,29,142,UTA,Utah Jazz,27.0,NBA,SF,82.0,3.0,2777.0,10.9,22.4,0.48,0.0,0.1,0.4,10.8,22.4,0.48,6.4,7.8,0.82,2.0,5.9,7.9,2.4,0.8,1.6,3.7,3.3,28.1,,105.0,104.0
1990,29,142,UTA,Utah Jazz,28.0,NBA,SF,82.0,33.0,2583.0,9.1,18.9,0.48,0.0,0.2,0.0,9.1,18.7,0.48,4.3,5.5,0.78,2.2,5.7,7.9,2.6,0.6,1.9,2.7,3.4,22.5,,105.0,108.0
1991,29,142,UTA,Utah Jazz,29.0,NBA,PF,82.0,22.0,2486.0,8.1,17.7,0.46,0.0,0.1,0.0,8.1,17.6,0.46,4.4,5.5,0.81,2.0,6.2,8.2,2.5,1.1,1.8,2.6,3.2,20.6,,101.0,106.0
1992,31,142,TOT,Total After Trade,30.0,NBA,PF,84.0,18.0,2104.0,8.8,20.0,0.44,0.0,0.0,0.0,8.8,20.0,0.44,5.2,6.5,0.8,2.9,8.7,11.6,1.9,0.8,2.8,2.6,3.8,22.8,,102.0,110.0
1992,29,142,UTA,Utah Jazz,30.0,NBA,PF,13.0,0.0,327.0,6.0,15.5,0.39,0.0,0.2,0.0,6.0,15.4,0.39,6.8,8.5,0.8,3.5,8.5,12.0,2.9,0.8,2.3,3.2,4.8,18.8,,102.0,105.0
1992,18,142,MIN,Minnesota Timberwolves,30.0,NBA,PF,71.0,18.0,1777.0,9.3,20.9,0.45,0.0,0.0,0.0,9.3,20.9,0.45,4.9,6.1,0.8,2.8,8.8,11.6,1.7,0.9,2.9,2.5,3.7,23.6,,103.0,110.0
1993,18,142,MIN,Minnesota Timberwolves,31.0,NBA,PF,70.0,3.0,1276.0,8.1,17.9,0.46,0.0,0.0,,8.1,17.9,0.46,4.8,5.7,0.84,2.1,6.5,8.6,2.4,0.8,1.9,2.4,3.5,21.0,,104.0,113.0
1994,18,142,MIN,Minnesota Timberwolves,32.0,NBA,PF,79.0,3.0,1297.0,9.1,17.8,0.51,0.0,0.1,0.0,9.1,17.7,0.51,4.7,5.8,0.8,2.6,5.8,8.4,2.1,0.8,2.3,2.3,3.6,22.8,,111.0,110.0
1999,29,142,UTA,Utah Jazz,37.0,NBA,PF,43.0,0.0,543.0,7.9,17.8,0.45,0.0,0.2,0.0,7.9,17.6,0.45,2.5,3.5,0.74,3.7,5.9,9.6,2.6,0.9,2.8,2.7,7.9,18.4,,97.0,100.0
