PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Walter Davis,28,3,113,21.9,0.498,0.028999999999999998,0.304,4.3,9.6,6.8,17.6,2.5,2.4,6.0,29.0,,0.2,0.1,0.3,0.145,,3.8,0.9,4.7,0.2
Dennis Johnson,28,3,108,17.9,0.507,0.021,0.25,5.4,17.1,11.0,22.0,2.2,1.0,13.1,22.3,,0.1,0.1,0.2,0.098,,0.7,0.5,1.2,0.1
Larry Nance,23,3,103,11.4,0.457,0.0,0.28600000000000003,9.5,15.8,12.5,3.7,1.4,3.2,13.2,17.3,,0.0,0.1,0.1,0.040999999999999995,,-3.5,-1.2,-4.7,-0.1
Alvan Adams,28,3,84,15.3,0.499,0.0,0.21899999999999997,3.5,19.4,11.0,22.5,1.1,3.3,12.5,18.8,,0.1,0.1,0.2,0.092,,-1.0,1.7,0.7,0.1
Kyle Macy,25,3,72,13.8,0.46,0.086,0.2,2.7,9.1,5.7,17.6,0.7,0.0,2.6,21.3,,0.1,0.0,0.1,0.073,,-1.3,-2.0,-3.3,0.0
Alvin Scott,27,3,62,10.9,0.504,0.0,0.154,6.3,14.0,10.0,9.8,1.5,4.5,22.4,11.3,,0.0,0.1,0.1,0.05,,-2.3,1.3,-1.0,0.0
Maurice Lucas,30,2,57,18.2,0.5710000000000001,0.0,0.19,8.6,13.4,10.9,19.8,2.5,0.0,14.9,18.5,,0.1,0.0,0.1,0.11900000000000001,,1.7,0.7,2.5,0.1
James Edwards,27,3,54,15.2,0.489,0.0,0.231,10.9,24.2,17.2,10.3,0.9,1.0,14.9,24.5,,0.0,0.0,0.1,0.052000000000000005,,-1.7,-1.8,-3.5,0.0
Johnny High,25,3,45,13.6,0.42100000000000004,0.091,0.182,15.2,7.3,11.5,16.5,3.1,1.2,7.8,11.3,,0.1,0.0,0.1,0.102,,-0.6,1.5,0.9,0.0
Rory White,23,3,40,10.3,0.508,0.071,0.28600000000000003,2.5,24.5,12.9,0.0,0.0,0.0,6.0,16.5,,0.0,0.0,0.0,0.048,,-3.9,-2.5,-6.4,0.0
Joel Kramer,27,2,6,-10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,,0.0,0.0,0.0,-0.301,,-11.8,-7.8,-19.6,0.0
Charles Pittman,24,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.008,,-5.3,-3.7,-9.0,0.0
