PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Truck Robinson,31,6,205,18.0,0.551,0.0,0.384,12.0,25.5,18.8,10.0,2.4,0.6,14.1,20.7,,0.3,0.3,0.6,0.138,,3.0,0.8,3.8,0.3
Rory Sparrow,24,6,202,13.4,0.486,0.07,0.29600000000000004,1.7,5.7,3.8,30.7,1.7,0.0,13.9,19.7,,0.2,0.1,0.3,0.07,,2.0,-0.3,1.8,0.2
Bernard King,26,6,184,24.0,0.627,0.031,0.361,5.1,10.1,7.6,13.5,0.5,0.0,8.2,28.4,,0.8,0.1,0.8,0.222,,7.9,-0.8,7.1,0.4
Bill Cartwright,25,6,172,10.9,0.636,0.0,0.512,6.1,16.9,11.5,3.4,0.9,2.4,26.5,17.8,,0.0,0.2,0.2,0.049,,-1.6,0.5,-1.1,0.0
Paul Westphal,32,6,156,13.0,0.511,0.16,0.26,0.0,6.0,3.0,31.8,0.6,0.7,13.9,17.7,,0.2,0.0,0.3,0.077,,2.7,-1.1,1.5,0.1
Ernie Grunfeld,27,6,118,12.5,0.5670000000000001,0.0,0.5589999999999999,2.0,5.9,4.0,12.1,2.9,1.0,17.5,18.6,,0.1,0.1,0.2,0.09300000000000001,,0.2,1.9,2.0,0.1
Marvin Webster,30,6,115,10.1,0.506,0.0,1.222,13.2,15.1,14.2,3.4,0.0,3.5,12.6,11.7,,0.1,0.1,0.2,0.09300000000000001,,-0.3,-0.1,-0.4,0.0
Louis Orr,24,6,105,12.1,0.447,0.0,0.213,8.9,14.4,11.7,4.4,2.4,2.2,13.5,24.1,,-0.1,0.1,0.0,0.016,,-0.6,0.1,-0.5,0.0
Trent Tucker,23,6,85,12.0,0.67,0.133,0.667,2.8,9.6,6.2,8.2,1.2,0.0,9.3,10.7,,0.2,0.0,0.2,0.135,,2.1,0.8,2.9,0.1
Sly Williams,25,5,82,10.1,0.425,0.024,0.073,14.3,15.6,14.9,11.6,1.8,0.7,22.1,28.2,,-0.2,0.1,-0.2,-0.08900000000000001,,-0.7,-2.3,-3.0,0.0
Ed Sherod,23,4,15,10.4,0.25,0.0,0.0,0.0,7.7,3.9,26.3,9.9,0.0,20.0,14.2,,0.0,0.0,0.0,-0.002,,-3.5,9.2,5.6,0.0
Mike Davis,26,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.008,,-0.8,-2.1,-2.9,0.0
