PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Marques Johnson,26,9,382,18.0,0.511,0.006,0.24600000000000002,7.9,13.3,10.5,16.1,1.1,1.1,9.8,23.6,,0.7,0.4,1.1,0.14400000000000002,,5.4,-1.1,4.4,0.6
Sidney Moncrief,25,9,377,15.4,0.503,0.006999999999999999,0.43,8.0,9.8,8.9,13.0,2.4,0.5,13.8,21.8,,0.4,0.5,0.9,0.11599999999999999,,3.1,-0.3,2.8,0.5
Junior Bridgeman,29,9,308,16.5,0.531,0.038,0.231,7.3,9.0,8.1,14.2,1.6,0.4,11.7,22.1,,0.6,0.3,0.9,0.145,,4.0,-0.9,3.2,0.4
Bob Lanier,34,9,250,18.9,0.589,0.0,0.39299999999999996,7.3,21.3,14.0,14.5,1.0,3.3,16.7,21.1,,0.4,0.4,0.8,0.16,,4.2,1.2,5.4,0.5
Brian Winters,30,9,240,11.4,0.486,0.131,0.20199999999999999,3.1,7.2,5.1,19.3,1.3,1.0,15.7,19.0,,0.1,0.2,0.3,0.07,,1.3,-0.9,0.4,0.1
Alton Lister,24,9,206,12.0,0.445,0.016,0.079,10.9,22.4,16.5,7.5,2.2,4.2,20.7,16.8,,-0.2,0.4,0.3,0.061,,-1.2,1.3,0.1,0.1
Paul Pressey,24,9,150,9.0,0.41200000000000003,0.021,0.426,10.0,14.6,12.2,13.1,3.0,2.3,24.4,20.7,,-0.3,0.3,-0.1,-0.022000000000000002,,-2.0,1.0,-1.0,0.0
Harvey Catchings,31,9,139,11.3,0.517,0.0,0.158,11.6,19.1,15.2,3.7,0.7,4.2,9.0,6.7,,0.2,0.2,0.4,0.141,,1.1,0.8,1.9,0.1
Charlie Criss,34,9,116,17.5,0.561,0.028999999999999998,0.529,0.9,13.0,6.7,14.6,3.9,0.0,6.7,16.3,,0.3,0.2,0.5,0.21899999999999997,,2.0,3.4,5.4,0.2
Paul Mokeski,26,4,12,17.4,0.5,0.0,0.0,8.9,9.6,9.3,12.4,4.2,0.0,0.0,14.0,,0.0,0.0,0.0,0.19699999999999998,,5.0,1.7,6.6,0.0
Phil Ford,26,2,5,42.1,0.647,0.0,3.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,39.0,,0.1,0.0,0.1,0.728,,14.4,1.7,16.1,0.0
