SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1983,2,BOS,Robert Parish,29,7,249,14.7,0.53,0.0,0.22,9.0,22.9,15.9,5.7,1.0,2.1,14.8,19.3,,0.1,0.4,0.5,0.1,,0.8,-0.1,0.7,0.2
1983,2,BOS,Cedric Maxwell,27,7,246,14.7,0.63,0.0,0.69,10.0,12.3,11.1,13.5,0.8,0.9,20.9,15.5,,0.4,0.3,0.7,0.14,,2.5,0.0,2.5,0.3
1983,2,BOS,Larry Bird,26,6,240,20.3,0.48,0.03,0.25,8.9,24.7,16.7,28.2,2.7,0.7,12.9,25.8,,0.2,0.5,0.7,0.13,,5.0,2.4,7.4,0.6
1983,2,BOS,Danny Ainge,23,7,201,8.5,0.43,0.07,0.15,1.1,6.4,3.7,18.6,1.2,0.3,7.2,17.3,,0.0,0.2,0.2,0.05,,-2.1,0.0,-2.1,0.0
1983,2,BOS,Gerald Henderson,27,7,187,11.1,0.43,0.04,0.08,4.6,3.5,4.0,26.6,2.9,0.3,13.7,22.9,,-0.2,0.2,0.1,0.02,,-1.1,0.7,-0.4,0.1
1983,2,BOS,Kevin McHale,25,7,177,15.0,0.56,0.02,0.29,9.0,16.4,12.7,4.6,0.8,2.3,12.5,18.9,,0.2,0.3,0.4,0.11,,1.3,-0.2,1.1,0.1
1983,2,BOS,Tiny Archibald,34,7,161,12.3,0.42,0.09,0.43,2.0,4.7,3.3,40.6,0.6,0.0,12.0,23.9,,0.0,0.1,0.1,0.04,,1.6,-2.4,-0.9,0.0
1983,2,BOS,Quinn Buckner,28,7,98,2.7,0.42,0.05,0.05,1.1,9.9,5.5,3.2,0.5,0.0,11.7,18.3,,-0.2,0.1,-0.1,-0.04,,-8.0,-1.1,-9.1,-0.2
1983,2,BOS,Scott Wedman,30,6,66,10.8,0.58,0.08,0.08,4.8,17.9,11.4,0.0,0.8,0.0,13.9,18.3,,0.0,0.1,0.1,0.08,,-2.4,-0.4,-2.8,0.0
1983,2,BOS,Rick Robey,27,5,29,-1.0,0.17,0.25,1.0,11.0,18.6,14.8,4.3,0.0,0.0,25.8,11.2,,-0.1,0.0,-0.1,-0.1,,-7.4,-2.8,-10.1,-0.1
1983,2,BOS,M.L. Carr,32,3,22,5.6,0.34,0.12,0.25,4.8,0.0,2.4,0.0,4.5,0.0,0.0,16.9,,0.0,0.0,0.0,0.02,,-4.6,0.8,-3.8,0.0
1983,2,BOS,Charles Bradley,23,2,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.02,,-3.2,-2.2,-5.4,0.0
