PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Magic Johnson,23,15,643,20.6,0.555,0.053,0.39299999999999996,8.9,12.9,11.0,38.6,2.5,1.0,20.9,19.4,,1.5,0.6,2.1,0.156,,5.6,1.3,6.9,1.4
Jamaal Wilkes,29,15,589,15.2,0.511,0.006999999999999999,0.161,8.0,8.8,8.4,12.4,1.6,1.0,10.1,22.5,,0.6,0.3,1.0,0.08,,1.5,-1.3,0.2,0.3
Kareem Abdul-Jabbar,35,15,588,22.8,0.608,0.003,0.369,4.8,16.5,10.8,10.9,1.4,5.1,13.0,26.6,,1.4,0.7,2.1,0.172,,4.0,1.6,5.6,1.1
Norm Nixon,27,14,538,15.0,0.514,0.03,0.21100000000000002,2.7,7.0,4.9,23.2,1.6,0.1,11.6,22.2,,0.7,0.2,0.9,0.08199999999999999,,1.0,-1.5,-0.5,0.2
Michael Cooper,26,15,453,11.8,0.534,0.061,0.36,3.0,11.2,7.2,12.0,2.7,0.7,12.6,13.6,,0.5,0.4,0.9,0.09699999999999999,,-1.0,1.5,0.4,0.3
Kurt Rambis,24,15,377,12.2,0.599,0.0,0.44299999999999995,8.0,18.1,13.1,6.2,1.6,2.3,19.6,12.7,,0.3,0.4,0.7,0.094,,-0.7,0.6,-0.1,0.2
Bob McAdoo,31,8,166,15.8,0.48200000000000004,0.071,0.16699999999999998,10.1,20.2,15.3,4.3,3.2,3.3,13.4,25.6,,-0.1,0.3,0.2,0.057999999999999996,,-1.3,0.0,-1.3,0.0
Mark Landsberger,27,11,141,6.5,0.43700000000000006,0.036000000000000004,0.14300000000000002,15.1,19.2,17.2,2.5,0.0,0.8,16.8,10.3,,0.0,0.1,0.1,0.035,,-3.1,-2.8,-5.9,-0.1
Dwight Jones,30,7,59,-0.9,0.33,0.0,0.313,7.6,14.7,11.2,0.0,0.8,0.0,21.6,16.0,,-0.2,0.0,-0.2,-0.12300000000000001,,-8.9,-3.9,-12.7,-0.2
Steve Mix,35,8,26,3.8,0.5539999999999999,0.0,0.6,0.0,4.2,2.1,0.0,0.0,0.0,0.0,9.9,,0.0,0.0,0.0,0.07400000000000001,,-5.3,-2.1,-7.5,0.0
Mike McGee,23,6,25,7.1,0.47,0.091,0.364,22.4,8.6,15.4,5.2,0.0,0.0,23.9,27.3,,0.0,0.0,0.0,-0.062,,-3.5,-6.0,-9.5,0.0
Clay Johnson,26,7,20,13.8,0.5710000000000001,0.14300000000000002,0.0,11.2,10.8,11.0,6.9,2.4,0.0,12.5,16.3,,0.0,0.0,0.0,0.102,,0.1,-0.3,-0.1,0.0
