PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Mychal Thompson,28,7,284,12.5,0.516,0.0,0.447,6.2,16.0,11.0,18.9,1.0,1.6,21.6,19.2,,0.0,0.2,0.2,0.034,,0.2,1.0,1.2,0.2
Calvin Natt,26,7,274,16.7,0.536,0.02,0.47100000000000003,8.8,17.4,13.0,5.9,1.4,0.2,6.8,20.3,,0.5,0.2,0.7,0.129,,2.9,-0.8,2.1,0.3
Jim Paxson,25,7,260,19.0,0.624,0.034,0.284,1.7,4.8,3.2,11.4,1.7,0.2,10.3,23.6,,0.6,0.1,0.8,0.142,,4.0,0.0,4.0,0.4
Wayne Cooper,26,7,228,11.6,0.534,0.0,0.23,11.5,16.0,13.7,5.6,0.4,2.0,17.3,18.2,,0.1,0.2,0.3,0.057999999999999996,,-1.6,-0.9,-2.5,0.0
Darnell Valentine,23,7,205,15.8,0.47600000000000003,0.025,0.263,2.7,5.5,4.1,42.4,2.4,0.8,17.6,22.2,,0.1,0.1,0.3,0.062,,2.5,0.1,2.6,0.2
Kenny Carr,27,7,171,13.4,0.499,0.0,0.38299999999999995,9.6,23.9,16.6,8.2,0.9,1.6,12.5,19.7,,0.1,0.2,0.3,0.086,,-0.8,0.0,-0.9,0.0
Fat Lever,22,7,134,15.0,0.475,0.0,0.11900000000000001,2.4,9.3,5.8,31.9,2.6,0.0,8.3,15.1,,0.2,0.1,0.3,0.11199999999999999,,0.9,1.8,2.7,0.2
Linton Townes,23,6,60,12.0,0.5489999999999999,0.111,0.259,3.6,1.9,2.8,12.8,0.0,0.0,9.1,23.2,,0.1,0.0,0.1,0.078,,0.0,-2.0,-2.0,0.0
Audie Norris,22,7,53,13.9,0.54,0.0,0.154,6.2,19.3,12.6,12.8,1.9,2.1,12.6,12.6,,0.1,0.1,0.1,0.107,,1.3,2.5,3.8,0.1
Don Buse,32,5,31,6.0,0.359,0.0,0.5,0.0,7.3,3.6,28.1,0.0,0.0,17.0,16.0,,0.0,0.0,0.0,-0.048,,-3.0,-2.6,-5.5,0.0
Hank McDowell,23,2,4,7.9,0.0,0.0,0.0,0.0,56.8,27.9,57.6,0.0,0.0,0.0,10.5,,0.0,0.0,0.0,0.034,,-5.7,9.9,4.1,0.0
Jeff Lamp,23,1,1,42.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2,,0.0,0.0,0.0,0.397,,10.7,-6.5,4.2,0.0
