Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,23.0,SDR,NBA,SF,75.0,,1198.0,242.0,567.0,0.427,,,,242.0,567.0,0.427,0.427,66.0,96.0,0.688,,,328.0,75.0,,,,119.0,550.0
1970-71,24.0,CLE,NBA,SG,77.0,,2332.0,495.0,1106.0,0.448,,,,495.0,1106.0,0.448,0.448,178.0,234.0,0.761,,,429.0,258.0,,,,175.0,1168.0
1971-72,25.0,CLE,NBA,SF,82.0,,2734.0,527.0,1190.0,0.443,,,,527.0,1190.0,0.443,0.443,178.0,224.0,0.795,,,502.0,247.0,,,,222.0,1232.0
1972-73,26.0,CLE,NBA,SG,73.0,,1068.0,268.0,603.0,0.444,,,,268.0,603.0,0.444,0.444,64.0,81.0,0.79,,,199.0,108.0,,,,80.0,600.0
1973-74,27.0,CLE,NBA,SF,82.0,,2612.0,536.0,1179.0,0.455,,,,536.0,1179.0,0.455,0.455,139.0,169.0,0.822,134.0,301.0,435.0,198.0,89.0,30.0,,242.0,1211.0
1974-75,28.0,CLE,NBA,SF,82.0,,2636.0,585.0,1212.0,0.483,,,,585.0,1212.0,0.483,0.483,132.0,160.0,0.825,108.0,299.0,407.0,229.0,80.0,26.0,,227.0,1302.0
1975-76,29.0,CLE,NBA,SG,81.0,,2338.0,495.0,1121.0,0.442,,,,495.0,1121.0,0.442,0.442,111.0,136.0,0.816,83.0,258.0,341.0,155.0,58.0,36.0,,231.0,1101.0
1976-77,30.0,CLE,NBA,SF,81.0,,2135.0,513.0,1149.0,0.446,,,,513.0,1149.0,0.446,0.446,148.0,181.0,0.818,92.0,225.0,317.0,152.0,61.0,30.0,,211.0,1174.0
1977-78,31.0,CLE,NBA,SG,82.0,,1581.0,369.0,840.0,0.439,,,,369.0,840.0,0.439,0.439,108.0,135.0,0.8,65.0,142.0,207.0,91.0,38.0,21.0,81.0,155.0,846.0
1978-79,32.0,CLE,NBA,SG,72.0,,1650.0,361.0,784.0,0.46,,,,361.0,784.0,0.46,0.46,83.0,106.0,0.783,77.0,129.0,206.0,121.0,43.0,7.0,75.0,188.0,805.0
1979-80,33.0,TOT,NBA,"SF,SG",78.0,,2123.0,385.0,891.0,0.432,23.0,81.0,0.284,362.0,810.0,0.447,0.445,100.0,115.0,0.87,94.0,165.0,259.0,100.0,62.0,17.0,81.0,209.0,893.0
1979-80,33.0,CLE,NBA,SG,8.0,,135.0,33.0,72.0,0.458,1.0,5.0,0.2,32.0,67.0,0.478,0.465,7.0,8.0,0.875,2.0,12.0,14.0,7.0,3.0,2.0,9.0,21.0,74.0
1979-80,33.0,SDC,NBA,SF,70.0,,1988.0,352.0,819.0,0.43,22.0,76.0,0.289,330.0,743.0,0.444,0.443,93.0,107.0,0.869,92.0,153.0,245.0,93.0,59.0,15.0,72.0,188.0,819.0
