Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2014,11,619,HOU,Houston Rockets,Robert Covington,"December 14, 1990",23.0,NBA,SF,7.0,0.0,34.0,8.8,20.5,0.43,5.9,16.1,0.36,2.9,4.4,0.67,0.0,0.0,,2.9,4.4,7.3,0.0,2.9,0.0,1.5,4.4,23.5,112.0,106.0
2015,23,619,PHI,Philadelphia 76Ers,Robert Covington,"December 14, 1990",24.0,NBA,SF,70.0,49.0,1956.0,7.7,19.4,0.4,4.3,11.4,0.37,3.4,7.9,0.43,4.6,5.6,0.82,1.7,6.4,8.1,2.7,2.5,0.8,3.3,4.8,24.2,104.0,104.0
2016,23,619,PHI,Philadelphia 76Ers,Robert Covington,"December 14, 1990",25.0,NBA,SF,67.0,49.0,1903.0,7.1,18.3,0.38,4.4,12.4,0.35,2.7,5.9,0.45,3.6,4.6,0.79,1.7,9.1,10.8,2.5,2.7,1.0,3.7,6.0,22.1,97.0,106.0
2017,23,619,PHI,Philadelphia 76Ers,Robert Covington,"December 14, 1990",26.0,NBA,SF,67.0,67.0,2119.0,6.7,16.8,0.4,3.1,9.5,0.33,3.6,7.4,0.48,3.3,4.0,0.82,2.1,7.9,10.0,2.3,2.9,1.6,3.0,4.7,19.9,100.0,105.0
2018,23,619,PHI,Philadelphia 76Ers,Robert Covington,"December 14, 1990",27.0,NBA,SF,80.0,80.0,2532.0,6.6,15.9,0.41,3.9,10.4,0.37,2.7,5.4,0.5,2.2,2.6,0.85,1.0,7.2,8.2,3.0,2.6,1.4,2.4,4.5,19.2,107.0,103.0
2019,31,619,TOT,Total After Trade,Robert Covington,"December 14, 1990",28.0,NBA,SF,35.0,35.0,1203.0,6.2,14.3,0.43,3.4,8.9,0.38,2.8,5.4,0.52,2.7,3.5,0.76,1.1,6.5,7.6,1.8,2.9,1.9,1.9,5.0,18.4,110.0,108.0
2019,23,619,PHI,Philadelphia 76Ers,Robert Covington,"December 14, 1990",28.0,NBA,SF,13.0,13.0,440.0,5.4,12.6,0.43,3.2,8.3,0.39,2.1,4.3,0.5,1.8,2.5,0.74,0.8,6.4,7.2,1.5,2.6,2.5,2.4,4.8,15.8,102.0,106.0
2019,18,619,MIN,Minnesota Timberwolves,Robert Covington,"December 14, 1990",28.0,NBA,SF,22.0,22.0,763.0,6.7,15.4,0.43,3.5,9.3,0.37,3.2,6.1,0.53,3.2,4.1,0.77,1.3,6.6,7.9,2.0,3.1,1.5,1.6,5.1,20.0,115.0,109.0
2020,31,619,TOT,Total After Trade,Robert Covington,"December 14, 1990",29.0,NBA,"C,PF",70.0,68.0,2137.0,6.6,15.7,0.42,3.5,10.4,0.34,3.1,5.3,0.59,2.1,2.7,0.8,1.4,8.7,10.0,1.9,2.5,2.0,2.2,4.8,18.9,105.0,107.0
2020,18,619,MIN,Minnesota Timberwolves,Robert Covington,"December 14, 1990",29.0,NBA,PF,48.0,47.0,1411.0,7.1,16.3,0.44,3.6,10.3,0.35,3.6,6.1,0.59,2.5,3.1,0.8,1.2,8.3,9.4,1.8,2.6,1.5,2.4,4.9,20.2,106.0,109.0
2020,11,619,HOU,Houston Rockets,Robert Covington,"December 14, 1990",29.0,NBA,C,22.0,21.0,726.0,5.7,14.5,0.39,3.4,10.7,0.32,2.3,3.8,0.61,1.5,1.9,0.8,1.7,9.5,11.2,2.0,2.2,3.1,1.9,4.6,16.3,105.0,105.0
2021,25,619,POR,Portland Trail Blazers,Robert Covington,"December 14, 1990",30.0,NBA,PF,21.0,21.0,655.0,4.0,11.6,0.34,2.5,8.3,0.3,1.5,3.3,0.44,1.1,1.2,0.94,1.2,8.3,9.5,2.9,2.6,0.9,1.8,4.1,11.6,98.0,113.0
