Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,4,793,CHA,Charlotte Bobcats,22.0,NBA,PF,73.0,1384.0,13.6,0.53,0.12,0.34,10.0,13.8,11.9,9.3,2.1,0.5,11.1,14.9,,1.8,1.1,2.9,0.1,,-0.7,0.0,-0.7,0.4
2009,31,793,TOT,Total After Trade,23.0,NBA,SF,68.0,1155.0,13.5,0.56,0.26,0.37,8.7,12.3,10.5,7.1,2.5,0.5,11.5,14.6,,1.6,1.1,2.7,0.11,,-0.1,0.3,0.2,0.7
2009,4,793,CHA,Charlotte Bobcats,23.0,NBA,SF,20.0,427.0,10.6,0.51,0.08,0.25,7.3,9.8,8.6,7.3,2.3,0.4,8.6,12.9,,0.3,0.5,0.8,0.09,,-1.8,1.4,-0.4,0.2
2009,24,793,PHO,Phoenix Suns,23.0,NBA,SF,48.0,728.0,15.2,0.59,0.35,0.43,9.5,13.7,11.7,7.0,2.7,0.6,12.8,15.6,,1.3,0.6,1.9,0.13,,0.9,-0.3,0.6,0.5
2010,24,793,PHO,Phoenix Suns,24.0,NBA,SF,82.0,1991.0,13.6,0.61,0.54,0.28,5.9,9.8,8.0,7.9,2.0,0.6,11.0,13.7,,4.0,1.3,5.3,0.13,,1.4,0.7,2.1,2.1
2011,24,793,PHO,Phoenix Suns,25.0,NBA,SF,82.0,2140.0,15.6,0.6,0.4,0.35,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,,4.2,1.4,5.6,0.13,,1.5,0.2,1.8,2.0
2012,24,793,PHO,Phoenix Suns,26.0,NBA,SG,65.0,2020.0,15.4,0.57,0.32,0.26,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,,4.0,1.1,5.1,0.12,,1.6,-0.4,1.2,1.7
2013,24,793,PHO,Phoenix Suns,27.0,NBA,SF,79.0,2170.0,14.9,0.58,0.4,0.24,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,,3.9,0.9,4.8,0.11,,1.0,-0.4,0.6,1.5
2014,13,793,LAC,Los Angeles Clippers,28.0,NBA,SF,74.0,1729.0,8.9,0.54,0.5,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,0.07,,-1.4,-0.1,-1.5,0.2
2015,17,793,MIL,Milwaukee Bucks,29.0,NBA,SG,72.0,1717.0,12.3,0.57,0.45,0.16,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,,2.0,2.1,4.1,0.12,,-0.5,1.0,0.6,1.1
2016,30,793,WAS,Washington Wizards,30.0,NBA,PF,81.0,2098.0,11.7,0.6,0.49,0.2,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,,2.6,2.0,4.6,0.1,,-0.8,0.7,-0.1,1.0
2017,24,793,PHO,Phoenix Suns,31.0,NBA,PF,64.0,1362.0,10.6,0.58,0.59,0.19,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,,1.1,0.7,1.8,0.06,,-1.1,0.1,-1.0,0.3
2018,24,793,PHO,Phoenix Suns,32.0,NBA,PF,48.0,686.0,8.8,0.55,0.66,0.29,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,,0.5,0.4,0.8,0.06,,-3.0,0.5,-2.5,-0.1
2019,3,793,BRK,Brooklyn Nets,33.0,NBA,PF,59.0,1220.0,7.8,0.55,0.63,0.19,2.9,10.4,6.7,9.2,1.4,1.0,14.2,10.4,,0.6,1.2,1.8,0.07,,-2.9,1.1,-1.8,0.1
2020,14,793,LAL,Los Angeles Lakers,34.0,NBA,PF,45.0,364.0,7.8,0.56,0.7,0.03,1.8,13.7,7.8,9.5,2.0,0.7,11.6,8.0,,0.3,0.5,0.8,0.1,,-2.8,2.0,-0.8,0.1
2021,14,793,LAL,Los Angeles Lakers,35.0,NBA,PF,6.0,22.0,11.5,1.5,1.0,0.0,5.1,23.5,14.7,5.4,0.0,0.0,0.0,1.9,,0.1,0.0,0.1,0.18,,2.2,-0.5,1.7,0.0
